cruise,cast,niskin,bottle_other_method,date,latitude,longitude,depth,replicate,vol_filtered,filter_size,tau_calibration,fd_calibration,rb,ra,blank,rb_blank,ra_blank,chl,phaeo,nearest_station,station_distance
EN617,8,7,,2018-07-21 15:04:49,40.70066,-70.87850999999999,24.660999999999998,a,200.0,>20,1.90201556461163,0.4842368919391789,27.46,20.25,0.5338333333333329,26.9261666666667,19.716166666666698,0.1840488812128,0.269928723761178,L4,0.5977237300793996
EN617,8,7,,2018-07-21 15:04:49,40.70066,-70.87850999999999,24.660999999999998,b,200.0,>20,1.90201556461163,0.4842368919391789,26.25,19.38,0.508,25.741999999999997,18.872,0.175369738409422,0.259170378131263,L4,0.5977237300793996
EN617,8,16,17-18-19-20,2018-07-21 15:13:12,40.7019,-70.87668000000001,2.269,a,200.0,>20,1.90201556461163,0.4842368919391789,1.736,1.768,0.508,1.228,1.26,-0.000816860499141415,0.029829182820107002,L4,0.8040442977768079
EN617,8,16,17-18-19-20,2018-07-21 15:13:12,40.7019,-70.87668000000001,2.269,b,200.0,>20,1.90201556461163,0.4842368919391789,1.2930000000000001,1.137,0.508,0.785,0.629,0.0039821949333144,0.0105009405745327,L4,0.8040442977768079
EN617,8,17-18-19-20,16,2018-07-21 15:13:46,40.70197,-70.8765175,2.31,a,120.0,>20,2.13,1.393,0.75,0.655,0.507,0.243,0.14800000000000002,0.012472281000000002,0.009484185,L4,0.8191957096942515
EN617,8,17-18-19-20,16,2018-07-21 15:13:46,40.70197,-70.8765175,2.31,b,120.0,>20,2.13,1.393,0.871,0.703,0.507,0.364,0.196,0.022056244,0.007021238000000001,L4,0.8191957096942515
EN617,8,17-18-19-20,16,2018-07-21 15:13:46,40.70197,-70.8765175,2.31,c,120.0,>20,2.13,1.393,0.757,0.652,0.507,0.25,0.145,0.013785153,0.00772625,L4,0.8191957096942515
EN617,9,1,,2018-07-21 17:28:46,40.51833,-70.88108000000001,72.122,a,290.0,>0,1.90201556461163,0.4842368919391789,32.75,24.54,0.674166666666667,32.0758333333333,23.865833333333303,0.144535015042048,0.234448700954182,L5,0.5893890719772265
EN617,9,1,,2018-07-21 17:28:46,40.51833,-70.88108000000001,72.122,b,290.0,>0,1.90201556461163,0.4842368919391789,33.33,25.26,0.674166666666667,32.6558333333333,24.5858333333333,0.14207034974291402,0.24834679376896698,L5,0.5893890719772265
EN617,9,3,,2018-07-21 17:31:42,40.51916,-70.88112,46.613,a,270.0,>0,1.90201556461163,0.4842368919391789,27.25,20.62,0.674166666666667,26.5758333333333,19.9458333333333,0.125365396048787,0.214831514960577,L5,0.6764394339402341
EN617,9,3,,2018-07-21 17:31:42,40.51916,-70.88112,46.613,b,290.0,>0,1.90201556461163,0.4842368919391789,28.42,20.91,0.6432,27.7768,20.2668,0.13221168854638002,0.189620240306683,L5,0.6764394339402341
EN617,9,5,,2018-07-21 17:33:28,40.51965,-70.88118,35.5,a,290.0,>0,1.90201556461163,0.4842368919391789,152.9,102.0,0.6432,152.2568,101.3568,0.896081883756423,0.7134398190468879,L5,0.7276617691253078
EN617,9,5,,2018-07-21 17:33:28,40.51965,-70.88118,35.5,b,290.0,>0,1.90201556461163,0.4842368919391789,155.1,102.6,0.6742,154.4258,101.9258,0.9242494871750921,0.694307799317672,L5,0.7276617691253078
EN617,9,7,,2018-07-21 17:35:45,40.5203,-70.88122,20.184,a,286.0,>0,1.90201556461163,0.4842368919391789,255.3,159.6,0.6432,254.6568,158.9568,1.7083380631082499,0.8511612801647399,L5,0.7970484267177638
EN617,9,7,,2018-07-21 17:35:45,40.5203,-70.88122,20.184,b,285.0,>0,1.90201556461163,0.4842368919391789,263.4,167.6,0.6432,262.7568,166.9568,1.71612359249446,0.9816232720429889,L5,0.7970484267177638
EN617,9,9,,2018-07-21 17:37:33,40.52082,-70.88122,14.776,a,285.0,>0,1.90201556461163,0.4842368919391789,201.3,125.6,0.6432,200.6568,124.9568,1.3560600830045,0.663035967007442,L5,0.8534572252981462
EN617,9,9,,2018-07-21 17:37:33,40.52082,-70.88122,14.776,b,285.0,>0,1.90201556461163,0.4842368919391789,199.5,124.1,0.674166666666667,198.825833333333,123.425833333333,1.3506860007733,0.643672149825666,L5,0.8534572252981462
EN617,9,11,,2018-07-21 17:39:41,40.52142,-70.88128,4.436,a,290.0,>0,1.90201556461163,0.4842368919391789,92.86,56.08,0.6432,92.2168,55.4368,0.647502783586665,0.232820319885096,L5,0.9177883567220024
EN617,9,11,,2018-07-21 17:39:41,40.52142,-70.88128,4.436,b,290.0,>0,1.90201556461163,0.4842368919391789,94.57,57.15,0.6432,93.9268,56.5068,0.658769824954132,0.23854462218672198,L5,0.9177883567220024
EN617,9,5,,2018-07-21 17:33:28,40.51965,-70.88118,35.5,a,200.0,>5,1.90201556461163,0.4842368919391789,40.38,26.47,0.5338333333333329,39.846166666666704,25.936166666666697,0.35507904822053404,0.242118116147417,L5,0.7276617691253078
EN617,9,5,,2018-07-21 17:33:28,40.51965,-70.88118,35.5,b,200.0,>5,1.90201556461163,0.4842368919391789,42.21,27.31,0.5338333333333329,41.6761666666667,26.776166666666697,0.380350669912721,0.236188042669207,L5,0.7276617691253078
EN617,9,7,,2018-07-21 17:35:45,40.5203,-70.88122,20.184,a,200.0,>5,1.90201556461163,0.4842368919391789,43.84,27.48,0.5338333333333329,43.3061666666667,26.9461666666667,0.417619930186048,0.202833143343946,L5,0.7970484267177638
EN617,9,7,,2018-07-21 17:35:45,40.5203,-70.88122,20.184,b,200.0,>5,1.90201556461163,0.4842368919391789,49.72,31.09,0.5338333333333329,49.1861666666667,30.556166666666698,0.47556597184389204,0.22800970770093199,L5,0.7970484267177638
EN617,9,11,,2018-07-21 17:39:41,40.52142,-70.88128,4.436,a,200.0,>5,1.90201556461163,0.4842368919391789,18.54,11.54,0.5338333333333329,18.006166666666697,11.006166666666699,0.17868823418718396,0.0747359363299593,L5,0.9177883567220024
EN617,9,11,,2018-07-21 17:39:41,40.52142,-70.88128,4.436,b,200.0,>5,1.90201556461163,0.4842368919391789,16.17,9.985,0.5338333333333329,15.636166666666698,9.45116666666667,0.15788381834967702,0.0597354623189739,L5,0.9177883567220024
EN617,9,7,,2018-07-21 17:35:45,40.5203,-70.88122,20.184,a,285.0,<10,1.90201556461163,0.4842368919391789,237.8,149.6,0.674166666666667,237.12583333333302,148.925833333333,1.57998017597089,0.8264159691614219,L5,0.7970484267177638
EN617,9,7,,2018-07-21 17:35:45,40.5203,-70.88122,20.184,b,285.0,<10,1.90201556461163,0.4842368919391789,246.5,157.1,0.674166666666667,245.825833333333,156.425833333333,1.6014765048956698,0.9261072856876321,L5,0.7970484267177638
EN617,9,11,,2018-07-21 17:39:41,40.52142,-70.88128,4.436,a,290.0,<10,1.90201556461163,0.4842368919391789,78.3,48.33,0.6742,77.6258,47.6558,0.527614421535953,0.22914826596458,L5,0.9177883567220024
EN617,9,11,,2018-07-21 17:39:41,40.52142,-70.88128,4.436,b,290.0,<10,1.90201556461163,0.4842368919391789,74.03,45.1,0.6432,73.3868,44.4568,0.509305479313817,0.19665785454425896,L5,0.9177883567220024
EN617,9,5,,2018-07-21 17:33:28,40.51965,-70.88118,35.5,a,200.0,>20,1.90201556461163,0.4842368919391789,14.29,9.004,0.5338333333333329,13.756166666666699,8.47016666666667,0.134935143701922,0.0600959717311191,L5,0.7276617691253078
EN617,9,5,,2018-07-21 17:33:28,40.51965,-70.88118,35.5,b,200.0,>20,1.90201556461163,0.4842368919391789,13.72,8.939,0.5338333333333329,13.186166666666699,8.40516666666667,0.12204406394984697,0.0714903840618749,L5,0.7276617691253078
EN617,9,7,,2018-07-21 17:35:45,40.5203,-70.88122,20.184,a,200.0,>20,1.90201556461163,0.4842368919391789,7.226,4.785,0.5338333333333329,6.69216666666667,4.25116666666667,0.062311139950131,0.0355747470129471,L5,0.7970484267177638
EN617,9,7,,2018-07-21 17:35:45,40.5203,-70.88122,20.184,b,200.0,>20,1.90201556461163,0.4842368919391789,5.547000000000001,3.927,0.5338333333333329,5.013166666666669,3.3931666666666698,0.0413535627690341,0.0367763142326245,L5,0.7970484267177638
EN617,9,11,,2018-07-21 17:39:41,40.52142,-70.88128,4.436,a,200.0,>20,1.90201556461163,0.4842368919391789,2.977,1.892,0.5338333333333329,2.44316666666667,1.3581666666666699,0.0276966762990136,0.0035759975890219797,L5,0.9177883567220024
EN617,9,11,,2018-07-21 17:39:41,40.52142,-70.88128,4.436,b,200.0,>20,1.90201556461163,0.4842368919391789,3.858,2.865,0.5338333333333329,3.32416666666667,2.33116666666667,0.025348202363982,0.028328431538577004,L5,0.9177883567220024
EN617,12,1,,2018-07-22 02:14:34,40.36728,-70.88918000000001,88.93700000000001,a,290.0,>0,1.90201556461163,0.4842368919391789,19.72,14.97,0.6742,19.0458,14.2958,0.083622572649175,0.143391306626173,L6,0.6668931599547167
EN617,12,1,,2018-07-22 02:14:34,40.36728,-70.88918000000001,88.93700000000001,b,290.0,>0,1.90201556461163,0.4842368919391789,19.3,14.86,0.6742,18.6258,14.1858,0.0781650994868078,0.14710200614031502,L6,0.6668931599547167
EN617,12,3,,2018-07-22 02:16:03,40.36758,-70.88932,74.65100000000001,a,290.0,>0,1.90201556461163,0.4842368919391789,23.84,17.74,0.6432,23.1968,17.0968,0.10738898803367698,0.164104100229642,L6,0.6980821855790947
EN617,12,3,,2018-07-22 02:16:03,40.36758,-70.88932,74.65100000000001,b,290.0,>0,1.90201556461163,0.4842368919391789,23.83,18.09,0.6742,23.1558,17.4158,0.10105127726447699,0.175507454578694,L6,0.6980821855790947
EN617,12,5,,2018-07-22 02:18:05,40.36806,-70.88951,50.324,a,290.0,>0,1.90201556461163,0.4842368919391789,27.29,19.83,0.6432,26.6468,19.1868,0.13133145093954599,0.17335033664003902,L6,0.7467154927471465
EN617,12,5,,2018-07-22 02:18:05,40.36806,-70.88951,50.324,b,290.0,>0,1.90201556461163,0.4842368919391789,28.25,20.12,0.6742,27.5758,19.4458,0.14312663487111402,0.165668010662019,L6,0.7467154927471465
EN617,12,7,,2018-07-22 02:20:06,40.368359999999996,-70.88934,40.455,a,290.0,>0,1.90201556461163,0.4842368919391789,43.91,28.71,0.6742,43.2358,28.0358,0.26759223247735997,0.17760955522167002,L6,0.7608443828073038
EN617,12,7,,2018-07-22 02:20:06,40.368359999999996,-70.88934,40.455,b,290.0,>0,1.90201556461163,0.4842368919391789,42.11,29.14,0.6432,41.4668,28.4968,0.22833363521258898,0.22418872204854604,L6,0.7608443828073038
EN617,12,10,,2018-07-22 02:22:04,40.3687,-70.88926,28.669,a,286.0,>0,1.90201556461163,0.4842368919391789,306.8,194.5,0.6432,306.1568,193.8568,2.00466420571637,1.1167898767073001,L6,0.7847347280314516
EN617,12,10,,2018-07-22 02:22:04,40.3687,-70.88926,28.669,b,285.0,>0,1.90201556461163,0.4842368919391789,323.6,205.6,0.6432,322.9568,204.9568,2.1138056776027803,1.19795859055299,L6,0.7847347280314516
EN617,12,14,,2018-07-22 02:24:14,40.3691,-70.88928,20.206,a,290.0,>0,1.90201556461163,0.4842368919391789,234.5,148.8,0.6742,233.8258,148.1258,1.50872725811248,0.8434749606345842,L6,0.8202251965537869
EN617,12,14,,2018-07-22 02:24:14,40.3691,-70.88928,20.206,b,290.0,>0,1.90201556461163,0.4842368919391789,232.2,147.7,0.6742,231.5258,147.0258,1.4876015555484798,0.84713292671634,L6,0.8202251965537869
EN617,12,16,,2018-07-22 02:25:50,40.36936,-70.88922,14.386,a,286.0,>0,1.90201556461163,0.4842368919391789,175.7,108.3,0.6742,175.0258,107.6258,1.20315554287874,0.52981948190302,L6,0.8400232831711695
EN617,12,16,,2018-07-22 02:25:50,40.36936,-70.88922,14.386,b,287.0,>0,1.90201556461163,0.4842368919391789,171.7,105.8,0.6742,171.0258,105.1258,1.17228020238282,0.514542204480387,L6,0.8400232831711695
EN617,12,20,,2018-07-22 02:27:54,40.369659999999996,-70.88926,4.752,a,290.0,>0,1.90201556461163,0.4842368919391789,40.76,25.02,0.6742,40.0858,24.3458,0.277098798631161,0.10950667305015599,L6,0.8689123485832115
EN617,12,20,,2018-07-22 02:27:54,40.369659999999996,-70.88926,4.752,b,290.0,>0,1.90201556461163,0.4842368919391789,42.88,26.48,0.6742,42.2058,25.8058,0.288717935041362,0.12107198688002499,L6,0.8689123485832115
EN617,12,10,,2018-07-22 02:22:04,40.3687,-70.88926,28.669,a,200.0,>5,1.90201556461163,0.4842368919391789,83.63,51.06,0.5338333333333329,83.0961666666667,50.5261666666667,0.831410826782371,0.331987135897123,L6,0.7847347280314516
EN617,12,16,,2018-07-22 02:25:50,40.36936,-70.88922,14.386,a,200.0,>5,1.90201556461163,0.4842368919391789,33.33,20.65,0.5338333333333329,32.7961666666667,20.116166666666697,0.323680972784786,0.139506893243467,L6,0.8400232831711695
EN617,12,16,,2018-07-22 02:25:50,40.36936,-70.88922,14.386,b,200.0,>5,1.90201556461163,0.4842368919391789,34.02,21.51,0.5338333333333329,33.4861666666667,20.9761666666667,0.31934140138309697,0.163648525911846,L6,0.8400232831711695
EN617,12,20,,2018-07-22 02:27:54,40.369659999999996,-70.88926,4.752,a,200.0,>5,1.90201556461163,0.4842368919391789,9.237,5.767,0.5338333333333329,8.70316666666667,5.23316666666667,0.0885783103756471,0.0319187674756756,L6,0.8689123485832115
EN617,12,20,,2018-07-22 02:27:54,40.369659999999996,-70.88926,4.752,b,200.0,>5,1.90201556461163,0.4842368919391789,7.984,5.113,0.5338333333333329,7.45016666666667,4.57916666666667,0.0732877029073438,0.0321505981202397,L6,0.8689123485832115
EN617,12,10,,2018-07-22 02:22:04,40.3687,-70.88926,28.669,a,285.0,<10,1.90201556461163,0.4842368919391789,248.5,158.4,0.6432,247.8568,157.7568,1.61401603010179,0.935073989349124,L6,0.7847347280314516
EN617,12,10,,2018-07-22 02:22:04,40.3687,-70.88926,28.669,b,285.0,<10,1.90201556461163,0.4842368919391789,256.0,162.0,0.6742,255.3258,161.3258,1.6838790991073,0.92288008122555,L6,0.7847347280314516
EN617,12,16,,2018-07-22 02:25:50,40.36936,-70.88922,14.386,a,258.0,<10,1.90201556461163,0.4842368919391789,142.7,87.96,0.6742,142.0258,87.2858,1.0832108460029302,0.47478334843741604,L6,0.8400232831711695
EN617,12,16,,2018-07-22 02:25:50,40.36936,-70.88922,14.386,b,287.0,<10,1.90201556461163,0.4842368919391789,147.6,93.63,0.6742,146.9258,92.9558,0.960060129326266,0.5314854882851591,L6,0.8400232831711695
EN617,12,20,,2018-07-22 02:27:54,40.369659999999996,-70.88926,4.752,a,290.0,<10,1.90201556461163,0.4842368919391789,35.19,21.98,0.6742,34.5158,21.3058,0.23255877572539002,0.105772224223176,L6,0.8689123485832115
EN617,12,20,,2018-07-22 02:27:54,40.369659999999996,-70.88926,4.752,b,290.0,<10,1.90201556461163,0.4842368919391789,34.39,21.27,0.6742,33.7158,20.5958,0.23097434803309,0.0960820220042086,L6,0.8689123485832115
EN617,12,10,,2018-07-22 02:22:04,40.3687,-70.88926,28.669,a,200.0,>20,1.90201556461163,0.4842368919391789,26.07,16.15,0.508,25.561999999999998,15.642000000000001,0.253226754733839,0.106940503793578,L6,0.7847347280314516
EN617,12,10,,2018-07-22 02:22:04,40.3687,-70.88926,28.669,b,200.0,>20,1.90201556461163,0.4842368919391789,23.5,14.61,0.508,22.991999999999997,14.102,0.226934057417724,0.0977736960507339,L6,0.7847347280314516
EN617,12,16,,2018-07-22 02:25:50,40.36936,-70.88922,14.386,a,200.0,>20,1.90201556461163,0.4842368919391789,6.829,4.06,0.508,6.321000000000001,3.552,0.0706839600663305,0.0111031580956297,L6,0.8400232831711695
EN617,12,16,,2018-07-22 02:25:50,40.36936,-70.88922,14.386,b,200.0,>20,1.90201556461163,0.4842368919391789,7.0089999999999995,4.521,0.508,6.501,4.013,0.063510903808245,0.028891040218767,L6,0.8400232831711695
EN617,12,20,,2018-07-22 02:27:54,40.369659999999996,-70.88926,4.752,a,200.0,>20,1.90201556461163,0.4842368919391789,2.197,1.545,0.508,1.689,1.037,0.0166435326700063,0.0072340691132011,L6,0.8689123485832115
EN617,12,20,,2018-07-22 02:27:54,40.369659999999996,-70.88926,4.752,b,200.0,>20,1.90201556461163,0.4842368919391789,2.115,1.615,0.508,1.607,1.107,0.0127634452990846,0.0127259521686209,L6,0.8689123485832115
EN617,13,2,,2018-07-22 05:09:11,40.23676,-70.89156,123.384,a,290.0,>0,1.90201556461163,0.4842368919391789,11.1,9.246,0.6742,10.4258,8.5718,0.0326392104613832,0.103478920064535,L7,1.319835258958492
EN617,13,2,,2018-07-22 05:09:11,40.23676,-70.89156,123.384,b,290.0,>0,1.90201556461163,0.4842368919391789,12.05,9.701,0.631333333333333,11.418666666666699,9.06966666666667,0.0413535627690341,0.10267057115381802,L7,1.319835258958492
EN617,13,3,,2018-07-22 05:10:56,40.23722,-70.8915,111.605,a,287.0,>0,1.90201556461163,0.4842368919391789,12.27,9.314,0.6742,11.5958,8.6398,0.052583615754835,0.08604846343806301,L7,1.360709949768883
EN617,13,3,,2018-07-22 05:10:56,40.23722,-70.8915,111.605,b,287.0,>0,1.90201556461163,0.4842368919391789,12.71,9.894,0.6742,12.0358,9.2198,0.0500931874037941,0.0978454273491725,L7,1.360709949768883
EN617,13,5,,2018-07-22 05:13:05,40.23786,-70.89132,81.11,a,290.0,>0,1.90201556461163,0.4842368919391789,18.12,13.88,0.6742,17.4458,13.2058,0.0746441490594741,0.135060791338012,L7,1.414729044077583
EN617,13,5,,2018-07-22 05:13:05,40.23786,-70.89132,81.11,b,290.0,>0,1.90201556461163,0.4842368919391789,18.72,14.33,0.6742,18.0458,13.6558,0.0772848618799744,0.139565970714794,L7,1.414729044077583
EN617,13,7,,2018-07-22 05:15:19,40.23852,-70.89093000000001,55.346000000000004,a,290.0,>0,1.90201556461163,0.4842368919391789,41.64,29.18,0.6742,40.9658,28.5058,0.21935521162288896,0.23331006348219197,L7,1.4643259962638402
EN617,13,7,,2018-07-22 05:15:19,40.23852,-70.89093000000001,55.346000000000004,b,290.0,>0,1.90201556461163,0.4842368919391789,42.78,30.22,0.6742,42.1058,29.5458,0.221115686836555,0.248064539124466,L7,1.4643259962638402
EN617,13,10,,2018-07-22 05:17:07,40.239000000000004,-70.8905,38.675,a,290.0,>0,1.90201556461163,0.4842368919391789,100.3,64.98,0.6742,99.6258,64.3058,0.6217998454671291,0.399360853332845,L7,1.4969338688713019
EN617,13,10,,2018-07-22 05:17:07,40.239000000000004,-70.8905,38.675,b,290.0,>0,1.90201556461163,0.4842368919391789,95.59,64.07,0.6742,94.9158,63.3958,0.5549017873477889,0.451808329453236,L7,1.4969338688713019
EN617,13,13,,2018-07-22 05:18:53,40.23948,-70.89012,31.986,a,285.0,>0,1.90201556461163,0.4842368919391789,202.8,130.2,0.6742,202.1258,129.5258,1.3005278999488301,0.792395663671847,L7,1.5331839834645309
EN617,13,13,,2018-07-22 05:18:53,40.23948,-70.89012,31.986,b,285.0,>0,1.90201556461163,0.4842368919391789,207.4,131.0,0.6742,206.7258,130.3258,1.36859960821062,0.737250637591501,L7,1.5331839834645309
EN617,13,15,,2018-07-22 05:20:42,40.24,-70.88962,21.584,a,290.0,>0,1.90201556461163,0.4842368919391789,82.1,53.75,0.6742,81.4258,53.0758,0.49909472307454994,0.343736266002138,L7,1.5717118814975928
EN617,13,15,,2018-07-22 05:20:42,40.24,-70.88962,21.584,b,290.0,>0,1.90201556461163,0.4842368919391789,81.31,52.42,0.6742,80.6358,51.7458,0.508601289228351,0.313109618465258,L7,1.5717118814975928
EN617,13,18,,2018-07-22 05:23:45,40.240990000000004,-70.88911999999999,3.4330000000000003,a,290.0,>0,1.90201556461163,0.4842368919391789,44.0,26.74,0.6742,43.3258,26.0658,0.303858021878897,0.110060637756476,L7,1.6622538401927043
EN617,13,18,,2018-07-22 05:23:45,40.240990000000004,-70.88911999999999,3.4330000000000003,b,290.0,>0,1.90201556461163,0.4842368919391789,42.11,25.53,0.6742,41.4358,24.8558,0.291886790425962,0.10281735907894099,L7,1.6622538401927043
EN617,13,13,,2018-07-22 05:18:53,40.23948,-70.89012,31.986,a,200.0,>5,1.90201556461163,0.4842368919391789,52.97,33.18,0.5338333333333329,52.4361666666667,32.6461666666667,0.505177164937769,0.24652212861564202,L7,1.5331839834645309
EN617,13,13,,2018-07-22 05:18:53,40.23948,-70.89012,31.986,b,200.0,>5,1.90201556461163,0.4842368919391789,42.35,26.77,0.5338333333333329,41.8161666666667,26.236166666666698,0.397708955519476,0.20639590463918106,L7,1.5331839834645309
EN617,13,15,,2018-07-22 05:20:42,40.24,-70.88962,21.584,a,200.0,>5,1.90201556461163,0.4842368919391789,19.27,12.27,0.5338333333333329,18.736166666666698,11.736166666666698,0.17868823418718396,0.0915446627540109,L7,1.5717118814975928
EN617,13,15,,2018-07-22 05:20:42,40.24,-70.88962,21.584,b,200.0,>5,1.90201556461163,0.4842368919391789,16.46,10.84,0.5338333333333329,15.926166666666699,10.3061666666667,0.143461125161711,0.0938450885104519,L7,1.5717118814975928
EN617,13,18,,2018-07-22 05:23:45,40.240990000000004,-70.88911999999999,3.4330000000000003,a,200.0,>5,1.90201556461163,0.4842368919391789,10.58,6.445,0.5338333333333329,10.0461666666667,5.91116666666667,0.10555369262342999,0.0305547777148889,L7,1.6622538401927043
EN617,13,18,,2018-07-22 05:23:45,40.240990000000004,-70.88911999999999,3.4330000000000003,b,200.0,>5,1.90201556461163,0.4842368919391789,9.147,5.8,0.5338333333333329,8.61316666666667,5.2661666666666695,0.0854385028320723,0.0358184215562281,L7,1.6622538401927043
EN617,13,18,,2018-07-22 05:23:45,40.240990000000004,-70.88911999999999,3.4330000000000003,a,290.0,<10,1.90201556461163,0.4842368919391789,39.93,24.79,0.6742,39.2558,24.1158,0.26653594734916003,0.11641717943132301,L7,1.6622538401927043
EN617,13,18,,2018-07-22 05:23:45,40.240990000000004,-70.88911999999999,3.4330000000000003,b,290.0,<10,1.90201556461163,0.4842368919391789,46.87,28.64,0.6742,46.1958,27.9658,0.32093463145146506,0.123155573016877,L7,1.6622538401927043
EN617,13,13,,2018-07-22 05:18:53,40.23948,-70.89012,31.986,a,200.0,>20,1.90201556461163,0.4842368919391789,13.04,9.148,0.5338333333333329,12.506166666666699,8.61416666666667,0.0993506582080746,0.09899615120450599,L7,1.5331839834645309
EN617,13,13,,2018-07-22 05:18:53,40.23948,-70.89012,31.986,b,200.0,>20,1.90201556461163,0.4842368919391789,13.47,9.411,0.5338333333333329,12.936166666666699,8.87716666666667,0.103613648937969,0.100788907117797,L7,1.5331839834645309
EN617,13,15,,2018-07-22 05:20:42,40.24,-70.88962,21.584,a,200.0,>20,1.90201556461163,0.4842368919391789,7.327999999999999,4.879,0.5338333333333329,6.79416666666667,4.34516666666667,0.0625153550749164,0.0375349432359163,L7,1.5717118814975928
