cruise,cast,niskin,niskin_second_cast,replicate,vol_filtered,filter_size,fd_calibrated,tau_calibrated,rb,ra,blank,rb_blank,ra_blank,chl,phaeo,iode_quality_flag
en720,14,10-11-12,NA',b,152,>10&<200,0.806034638,2.056741263,2.39,1.76,0.918,1.472,0.849,0.0385798388881089,0.0169784317609124,1
en720,14,10-11-12,NA',c,152,>10&<200,0.806034638,2.056741263,2.44,1.78,0.918,1.522,0.869,0.0404376160416294,0.0164294477911144,1
en720,14,21-22-23,NA',a,152,>0&<200,0.806034638,2.056741263,12.8,8.3,0.918,11.882,7.389,0.278233091692253,0.205300550034035,1
en720,14,21-22-23,NA',b,152,>0&<200,0.806034638,2.056741263,11.9,7.55,0.918,10.982,6.639,0.26894420592465,0.165509691412043,1
en720,14,21-22-23,NA',c,152,>0&<200,0.806034638,2.056741263,14.1,9.74,0.918,13.182,8.829,0.269563464975824,0.308203285978486,3
en720,14,21-22-23,NA',a,152,>10&<200,0.806034638,2.056741263,2.87,1.86,0.918,1.952,0.949,0.0621116828327018,-9.44626506788564e-06,3
en720,14,21-22-23,NA',b,152,>10&<200,0.806034638,2.056741263,2.9,2.04,0.918,1.982,1.129,0.0528227970650993,0.0210585781560373,1
en720,14,21-22-23,NA',c,152,>10&<200,0.806034638,2.056741263,2.91,1.99,0.918,1.992,1.079,0.0565383513721403,0.01407104088969,1
en720,15,13-14-15,NA',a,152,>0&<200,0.806034638,2.056741263,83.1,49.7,0.9335,82.1665,48.79,2.06686997214922,1.12593099954188,1
en720,15,13-14-15,NA',b,152,>0&<200,0.806034638,2.056741263,83.6,49.6,0.9335,82.6665,48.69,2.10402551521963,1.08223149055286,1
en720,15,13-14-15,NA',c,152,>0&<200,0.806034638,2.056741263,86.7,51.5,0.9335,85.7665,50.59,2.17833660136045,1.13225575686568,1
en720,15,13-14-15,NA',a,152,>10&<200,0.806034638,2.056741263,4.44,2.76,0.9335,3.5065,1.85,0.10258026182689,0.0184831076674438,1
en720,15,13-14-15,NA',b,152,>10&<200,0.806034638,2.056741263,4.02,2.5,0.9335,3.0865,1.59,0.0926721170081139,0.011376941097827,1
en720,15,13-14-15,NA',c,152,>10&<200,0.806034638,2.056741263,3.91,2.43,0.9335,2.9765,1.52,0.0901950808034199,0.00927320115949212,1
en720,15,21-22-23,NA',a,152,>0&<200,0.806034638,2.056741263,13.3,8.34,0.9335,12.3665,7.43,0.305697230611797,0.180519437141122,1
en720,15,21-22-23,NA',b,152,>0&<200,0.806034638,2.056741263,13.4,8.52,0.9335,12.4665,7.61,0.300743158202409,0.197252648204012,1
en720,15,21-22-23,NA',c,152,>0&<200,0.806034638,2.056741263,13.9,8.69,0.9335,12.9665,7.78,0.321178706891135,0.187941841576928,1
en720,15,21-22-23,NA',a,152,>10&<200,0.806034638,2.056741263,2.4,1.64,0.9335,1.4665,0.73,0.0456084291189281,0.00216252208694413,1
en720,15,21-22-23,NA',b,152,>10&<200,0.806034638,2.056741263,2.31,1.57,0.9335,1.3765,0.66,0.0443699110165811,-0.00117973595373771,3
en720,15,21-22-23,NA',c,152,>10&<200,0.806034638,2.056741263,2.32,1.64,0.9335,1.3865,0.73,0.0406543567095401,0.00711659449633211,1
en720,11,21-22-23,NA',a,152,>0&<200,0.806034638,2.056741263,8.28,5.35,0.9515,7.3285,4.3275,0.185839641257167,0.0973504838707952,1
en720,11,21-22-23,NA',b,152,>0&<200,0.806034638,2.056741263,8.06,5.29,0.9515,7.1085,4.2675,0.175931496438391,0.103332249138404,1
en720,11,21-22-23,NA',c,152,>0&<200,0.806034638,2.056741263,8.49,5.33,0.9515,7.5385,4.3075,0.200082599434157,0.0817987325100822,1
en720,11,21-22-23,NA',a,152,>10&<200,0.806034638,2.056741263,1.63,1.29,0.9515,0.6785,0.2675,0.0254515470032307,-0.00794643817094193,3
en720,11,21-22-23,NA',b,152,>10&<200,0.806034638,2.056741263,1.8,1.48,0.9515,0.8485,0.4575,0.0242130289008838,0.00572561517676905,1
en720,11,21-22-23,NA',c,152,>10&<200,0.806034638,2.056741263,2.87,2.08,0.9515,1.9185,1.0575,0.0533182043060381,0.0158842352832905,1
en720,11,11-12,NA',a,152,>0&<200,0.806034638,2.056741263,42.4,28.5,0.9515,41.4485,27.4775,0.865166820394493,0.932951414892294,1
en720,11,11-12,NA',b,152,>0&<200,0.806034638,2.056741263,43.1,27.9,0.9515,42.1485,26.8775,0.945670497047048,0.813183942728063,1
en720,11,11-12,NA',c,152,>0&<200,0.806034638,2.056741263,42.6,28.3,0.9515,41.6485,27.2775,0.889937182441433,0.895093121008129,1
en720,11,11-12,NA',a,152,>10&<200,0.806034638,2.056741263,4.91,3.23,0.9515,3.9585,2.2075,0.108432259860479,0.0360257877928945,1
en720,11,11-12,NA',b,152,>10&<200,0.806034638,2.056741263,5.34,3.66,0.9515,4.3885,2.6375,0.108432259860479,0.0641648412429289,1
en720,11,11-12,NA',c,152,>10&<200,0.806034638,2.056741263,4.87,3.21,0.9515,3.9185,2.1875,0.107193741758132,0.035955512711519,1
ae2426,1,16-17-18,NA',a,152,>0&<200,0.806034638,2.056741263,161,90.6,0.9145,160.0855,89.7265,4.35704475815161,1.51462682181235,1
ae2426,1,16-17-18,NA',b,152,>0&<200,0.806034638,2.056741263,160,89.9,0.9145,159.0855,89.0265,4.33846698661641,1.48739683191727,1
ae2426,1,16-17-18,NA',c,152,>0&<200,0.806034638,2.056741263,168,96.2,0.9145,167.0855,95.3265,4.4437410253159,1.79439264609037,1
ae2426,1,16-17-18,NA',a,152,>0&<200,0.806034638,2.056741263,157,87.1,0.9145,156.0855,86.2265,4.32608180559294,1.31655096721959,1
ae2426,1,16-17-18,NA',b,152,>0&<200,0.806034638,2.056741263,149,85.9,0.9145,148.0855,85.0265,3.90498565079496,1.65911953099422,1
ae2426,1,16-17-18,NA',c,152,>0&<200,0.806034638,2.056741263,158,89.1,0.9145,157.0855,88.2265,4.26415590047559,1.50935619070919,1
ae2426,1,16-17-18,NA',a,152,>10&<200,0.806034638,2.056741263,119,60,0.9145,118.0855,59.1265,3.65108943981382,0.218128569054676,1
ae2426,1,16-17-18,NA',b,152,>10&<200,0.806034638,2.056741263,103,52.1,0.9145,102.0855,51.2265,3.14948960836329,0.202755092934811,1
ae2426,1,16-17-18,NA',c,152,>10&<200,0.806034638,2.056741263,107,54.4,0.9145,106.0855,53.5265,3.25476364706279,0.247992270363407,1
ae2426,1,16-17-18,NA',a,152,>10&<200,0.806034638,2.056741263,119,59.3,0.9145,118.0855,58.4265,3.69443757339597,0.128972674042242,1
ae2426,1,16-17-18,NA',b,152,>10&<200,0.806034638,2.056741263,99.2,51.6,0.9145,98.2855,50.7265,2.94513412147604,0.374390750229002,1
ae2426,1,16-17-18,NA',c,152,>10&<200,0.806034638,2.056741263,109,55.7,0.9145,108.0855,54.8265,3.29811178064493,0.289715693723227,1
ae2426,4,19-20-21,NA',a,152,>0&<200,0.806034638,2.056741263,146,77.2,1.025,144.975,76.22,4.25771560634338,0.730095216823168,1
ae2426,4,19-20-21,NA',b,152,>0&<200,0.806034638,2.056741263,113,59.3,1.025,111.975,58.32,3.3226344390714,0.493806484663488,1
ae2426,4,19-20-21,NA',c,152,>0&<200,0.806034638,2.056741263,112,60.4,1.025,110.975,59.42,3.19259003832497,0.695834510514662,1
ae2426,4,19-20-21,NA',a,152,>10&<200,0.806034638,2.056741263,76.1,40,1.025,75.075,39.02,2.23273850900604,0.320716992436606,1
ae2426,4,19-20-21,NA',b,152,>10&<200,0.806034638,2.056741263,82.3,42.6,1.025,81.275,41.62,2.4556717674285,0.267926847898075,1
ae2426,4,19-20-21,NA',c,152,>10&<200,0.806034638,2.056741263,76.1,39,1.025,75.075,38.02,2.29466441412339,0.19335142813313,1
ae2426,18,22-23-24,NA',a,152,>0&<200,0.806034638,2.056741263,62,47.3,1.03,60.97,46.25,0.911549323327388,2.11503491403096,1
ae2426,18,22-23-24,NA',b,152,>0&<200,0.806034638,2.056741263,76.8,36.9,1.03,75.77,35.85,2.4720821322846,-0.126070350461972,3
ae2426,18,22-23-24,NA',c,152,>0&<200,0.806034638,2.056741263,61.4,38.1,1.03,60.37,37.05,1.4441121073366,0.980427265509386,1
ae2426,18,22-23-24,NA',a,152,>10&<200,0.806034638,2.056741263,22,11.7,1.03,20.97,10.65,0.63907534081105,0.057857029521196,1
ae2426,18,22-23-24,NA',b,152,>10&<200,0.806034638,2.056741263,20.8,11.4,1.03,19.77,10.35,0.583342026205435,0.0939584463709731,1
ae2426,18,22-23-24,NA',c,152,>10&<200,0.806034638,2.056741263,18,9.72,1.03,16.97,8.67,0.513985012474003,0.0533768326697126,1
ae2426,17,21-22-23,NA',a,152,>0&<200,0.806034638,2.056741263,61.4,38.6,1.01,60.39,37.585,1.41222026620116,1.0473293243094,1
ae2426,17,21-22-23,NA',b,152,>0&<200,0.806034638,2.056741263,69.6,39.4,1.01,68.59,38.385,1.87047196406955,0.641429353789911,1
ae2426,17,21-22-23,NA',c,152,>0&<200,0.806034638,2.056741263,56.3,41.8,1.01,55.29,40.785,0.898235253727158,1.77072124617901,1
ae2426,17,21-22-23,NA',a,152,>10&<200,0.806034638,2.056741263,15.3,7.53,1.01,14.29,6.515,0.481473912287395,-0.0551345326897812,3
ae2426,17,21-22-23,NA',b,152,>10&<200,0.806034638,2.056741263,14.4,8.64,1.01,13.39,7.625,0.357002843001521,0.141974558292692,1
ae2426,17,21-22-23,NA',c,152,>10&<200,0.806034638,2.056741263,14.4,8.37,1.01,13.39,7.355,0.373722837383206,0.107585855930753,1
ae2426,16,16-17,NA',a,152,>0&<200,0.806034638,2.056741263,71.3,45.1,1.125,70.175,43.99,1.6215298254978,1.2571607820999,1
ae2426,16,16-17,NA',b,152,>0&<200,0.806034638,2.056741263,74.3,47.2,1.125,73.175,46.09,1.67726314010342,1.33885075178515,1
ae2426,16,16-17,NA',c,152,>0&<200,0.806034638,2.056741263,70.5,43,1.125,69.375,41.89,1.70203350215036,1.03923382115648,1
ae2426,16,16-17,NA',a,152,>10&<200,0.806034638,2.056741263,14.2,10.9,1.125,13.075,9.79,0.203426598310494,0.437227665121683,1
ae2426,16,16-17,NA',b,152,>10&<200,0.806034638,2.056741263,15.1,8.97,1.125,13.975,7.86,0.378676909792594,0.135678811410359,1
ae2426,16,16-17,NA',c,152,>10&<200,0.806034638,2.056741263,15.1,8.91,1.125,13.975,7.8,0.382392464099635,0.128036877552151,1
ae2426,16,22-23-24,NA',a,152,>0&<200,0.806034638,2.056741263,82.5,50.8,1.125,81.375,49.69,1.96212230364323,1.28957436131539,1
ae2426,16,22-23-24,NA',b,152,>0&<200,0.806034638,2.056741263,76.1,54.3,1.125,74.975,53.19,1.34905584298146,2.1316796291286,1
ae2426,16,22-23-24,NA',c,152,>0&<200,0.806034638,2.056741263,75.8,32.5,1.125,74.675,31.39,2.68046280300448,-0.626311901151977,3
ae2426,16,22-23-24,NA',a,152,>10&<200,0.806034638,2.056741263,16,12.3,1.125,14.875,11.19,0.228196960357434,0.50407282593532,1
ae2426,16,22-23-24,NA',b,152,>10&<200,0.806034638,2.056741263,17,11.8,1.125,15.875,10.69,0.321085818033458,0.378464138666232,1
ae2426,16,22-23-24,NA',c,152,>10&<200,0.806034638,2.056741263,15.2,10.7,1.125,14.075,9.59,0.277737684451314,0.349828647143638,1
ae2426,10,11-12,NA',a,152,>0&<200,0.806034638,2.056741263,19.4,15,1.17,18.23,14.0175,0.260862875306836,0.656437547334691,1
ae2426,10,11-12,NA',b,152,>0&<200,0.806034638,2.056741263,18.8,13.1,1.17,17.63,12.1175,0.341366551959391,0.451598518228495,1
ae2426,10,11-12,NA',c,152,>0&<200,0.806034638,2.056741263,19.1,13.2,1.17,17.93,12.2175,0.353751732982861,0.445757303123638,1
ae2426,10,11-12,NA',a,152,>10&<200,0.806034638,2.056741263,3.48,2.44,1.17,2.31,1.4575,0.0527918341125407,0.0425864691512385,1
ae2426,10,11-12,NA',b,152,>10&<200,0.806034638,2.056741263,3.56,2.53,1.17,2.39,1.5475,0.0521725750613672,0.0490952975291633,1
ae2426,10,11-12,NA',c,152,>10&<200,0.806034638,2.056741263,4.2,2.9,1.17,3.03,1.9175,0.0688925694430516,0.0565879770463457,1
ae2426,10,21-22-23,NA',a,152,>0&<200,0.806034638,2.056741263,20.1,12.4,1.17,18.93,11.4175,0.46521836219409,0.281938946563508,1
ae2426,10,21-22-23,NA',b,152,>0&<200,0.806034638,2.056741263,21.2,13,1.17,20.03,12.0175,0.496181314752765,0.290239789516509,1
ae2426,10,21-22-23,NA',c,152,>0&<200,0.806034638,2.056741263,21.2,12.7,1.17,20.03,11.7175,0.51475908628797,0.252030120225466,1
ae2426,10,21-22-23,NA',a,152,>10&<200,0.806034638,2.056741263,4.78,3.21,1.17,3.61,2.2275,0.0856125638247361,0.0601542770123604,1
ae2426,10,21-22-23,NA',b,152,>10&<200,0.806034638,2.056741263,3.89,2.74,1.17,2.72,1.7575,0.0596036836754491,0.055406517344168,1
ae2426,10,21-22-23,NA',c,152,>10&<200,0.806034638,2.056741263,4.08,3.01,1.17,2.91,2.0275,0.0546496112660612,0.07802929773381,1
en727,1,19-20-21,NA',a,152,>0&<200,0.726,1.942,112,63.2,1.09,110.91,62.175,2.87927785031847,0.580986693102582,1
en727,1,19-20-21,NA',b,152,>0&<200,0.726,1.942,105,59.6,1.09,103.91,58.575,2.67840487009722,0.581506599639625,1
en727,1,19-20-21,NA',c,152,>0&<200,0.726,1.942,108,60.9,1.09,106.91,59.875,2.77884136020784,0.553419830581629,1
en727,1,19-20-21,NA',d,152,>0&<200,0.726,1.942,109,60.7,1.09,107.91,59.675,2.84973770616829,0.471392758305398,1
en727,1,19-20-21,NA',e,152,>0&<200,0.726,1.942,111,61.5,1.09,109.91,60.475,2.92063405212873,0.445019317608113,1
en727,1,19-20-21,NA',f,152,>0&<200,0.726,1.942,114,61.4,1.09,112.91,60.375,3.10378294585987,0.256305060719075,3
en727,1,19-20-21,NA',a,152,>10&<200,0.726,1.942,77.7,39.3,1.09,76.61,38.275,2.26484285199464,-0.134700103310426,3
en727,1,19-20-21,NA',b,152,>10&<200,0.726,1.942,79.1,40.4,1.09,78.01,39.375,2.28256693848475,-0.0912051950636936,3
en727,1,19-20-21,NA',c,152,>10&<200,0.726,1.942,73.9,37.7,1.09,72.81,36.675,2.13486621773382,-0.0937692795759299,3
en727,1,19-20-21,NA',d,152,>10&<200,0.726,1.942,73,37.3,1.09,71.91,36.275,2.10532607358364,-0.0864905880573247,3
en727,1,19-20-21,NA',e,152,>10&<200,0.726,1.942,71.6,36.2,1.09,70.51,35.175,2.08760198709353,-0.129985496304055,3
en727,1,19-20-21,NA',f,152,>10&<200,0.726,1.942,68.3,35.1,1.09,67.21,34.075,1.95762535283272,-0.0612278567800862,3
en727,2,19-20-21,NA',a,152,>0&<200,0.726,1.942,17.8,9.29,1.1,16.7,8.245,0.499523837579618,-0.0406596452111969,3
en727,2,19-20-21,NA',b,152,>0&<200,0.726,1.942,17.5,9.35,1.1,16.4,8.305,0.478254933791485,-0.0160515235283272,3
en727,2,19-20-21,NA',c,152,>0&<200,0.726,1.942,17.8,9.62,1.1,16.7,8.575,0.480027342440496,-0.00279745165102255,3
en727,2,19-20-21,NA',a,152,>10&<200,0.726,1.942,17.3,9.08,1.1,16.2,8.035,0.482390553972511,-0.0352136242356687,3
en727,2,19-20-21,NA',b,152,>10&<200,0.726,1.942,16.1,8.68,1.1,15,7.635,0.435126323332216,-0.0102108462269529,3
en727,2,19-20-21,NA',c,152,>10&<200,0.726,1.942,15.7,8.35,1.1,14.6,7.305,0.43099070315119,-0.0244409244669796,3
en727,5,21-22-23,NA',a,152,>0&<200,0.726,1.942,67.2,36.8,1.09,66.11,35.75,1.7936775527992,0.195939776148173,1
en727,5,21-22-23,NA',b,152,>0&<200,0.726,1.942,71,39.7,1.09,69.91,38.65,1.84684981226953,0.304163048256789,1
en727,5,21-22-23,NA',c,152,>0&<200,0.726,1.942,73.4,38.1,1.09,72.31,37.05,2.083170965471,-0.0212039154710018,3
en727,5,21-22-23,NA',a,152,>10&<200,0.726,1.942,41.9,24.6,1.09,40.81,23.55,1.01972577606436,0.290917247619846,1
en727,5,21-22-23,NA',b,152,>10&<200,0.726,1.942,51.8,29.4,1.09,50.71,28.35,1.32103524639625,0.256745208866912,1
en727,5,21-22-23,NA',c,152,>10&<200,0.726,1.942,46.4,23.5,1.09,45.31,22.45,1.35057539054643,-0.101151361599061,3
en727,18,12-13-14,NA',a,152,>0&<200,0.726,1.942,49,32.3,0.74,48.26,31.055,1.01647636020784,0.711847168476366,1
en727,18,12-13-14,NA',b,152,>0&<200,0.726,1.942,43.7,27.7,0.74,42.96,26.455,0.975120158397586,0.497196665023466,1
en727,18,12-13-14,NA',c,152,>0&<200,0.726,1.942,43.2,27.7,0.74,42.46,26.455,0.945580014247402,0.52673680917365,1
en727,18,12-13-14,NA',a,152,>10&<200,0.726,1.942,21.2,12.1,0.74,20.46,10.855,0.567466169125042,0.0366540016644318,1
en727,18,12-13-14,NA',b,152,>10&<200,0.726,1.942,25.7,16,0.74,24.96,14.755,0.602914342105263,0.218254991842105,1
en727,18,12-13-14,NA',c,152,>10&<200,0.726,1.942,25.5,14.4,0.74,24.76,13.155,0.685626745725779,0.0464967776952731,1
en727,18,22-23-24,NA',a,152,>0&<200,0.726,1.942,41.9,26.7,0.74,41.16,25.455,0.927855927757291,0.488807264084814,1
en727,18,22-23-24,NA',b,152,>0&<200,0.726,1.942,44.8,28.3,0.74,44.06,27.055,1.00466030254777,0.501048699820651,1
en727,18,22-23-24,NA',c,152,>0&<200,0.726,1.942,46.1,28.4,0.74,45.36,27.155,1.07555664850821,0.435717717018102,1
en727,18,22-23-24,NA',a,152,>10&<200,0.726,1.942,25.6,16.2,0.74,24.86,14.955,0.585190255615153,0.247109804648005,1
en727,18,22-23-24,NA',b,152,>10&<200,0.726,1.942,26.6,16.9,0.74,25.86,15.655,0.602914342105264,0.268343260263157,1
en727,18,22-23-24,NA',c,152,>10&<200,0.726,1.942,21.6,13,0.74,20.86,11.755,0.537926024974858,0.116282414235669,1
en727,10,13-14-15,NA',a,152,>0&<200,0.726,1.942,6.14,6.91,1.1,5.04,5.78,-0.0437194133422729,0.365397403868589,4
en727,10,13-14-15,NA',b,152,>0&<200,0.726,1.942,41,24.8,1.1,39.9,23.67,0.958873079114985,0.358448380358699,1
en727,10,13-14-15,NA',c,152,>0&<200,0.726,1.942,46.5,27,1.1,45.4,25.87,1.1538380305062,0.285921418441167,1
en727,10,13-14-15,NA',a,152,>10&<200,0.726,1.942,11.4,6.09,1.1,10.3,4.96,0.315488739523969,-0.0394467268923903,3
en727,10,13-14-15,NA',b,152,>10&<200,0.726,1.942,12.7,4.15,1.1,11.6,3.02,0.506908873617164,-0.338834906248743,4
en727,10,13-14-15,NA',c,152,>10&<200,0.726,1.942,12.4,6.6,1.1,11.3,5.47,0.34443808079115,-0.0400127160543079,3
en727,10,21-22-24,NA',a,152,>0&<200,0.726,1.942,38.8,24.3,1.1,37.7,23.17,0.858436589004358,0.431058054679853,1
en727,10,21-22-24,NA',b,152,>0&<200,0.726,1.942,37.1,22.5,1.1,36,21.37,0.864344617834395,0.32497348900771,1
en727,10,21-22-24,NA',c,152,>0&<200,0.726,1.942,37.4,23,1.1,36.3,21.87,0.852528560174321,0.364616362457258,1
en727,10,21-22-24,NA',a,152,>10&<200,0.726,1.942,9.73,5.61,1.1,8.63,4.48,0.24518319644653,0.00414507302715385,1
en727,10,21-22-24,NA',b,152,>10&<200,0.726,1.942,11,6,1.1,9.9,4.87,0.297173850150855,-0.0261406643613812,3
en727,10,21-22-24,NA',c,152,>10&<200,0.726,1.942,9.56,5.54,1.1,8.46,4.41,0.239275167616493,0.00615734764666442,1
en727,6,9-12-13,NA',a,152,>0&<200,0.726,1.942,60.3,39.9,1.1,59.2,38.8835,1.20030467725444,0.963703306245558,1
en727,6,9-12-13,NA',b,152,>0&<200,0.726,1.942,59.5,36.2,1.1,58.4,35.1835,1.37163751332551,0.586452033332384,1
en727,6,9-12-13,NA',c,152,>0&<200,0.726,1.942,60.8,34.9,1.1,59.7,33.8835,1.52524626290647,0.360493562698793,1
en727,6,9-12-13,NA',a,152,>10&<200,0.726,1.942,15,8.3,1.1,13.9,7.2835,0.39090472753939,0.0144484980658733,1
en727,6,9-12-13,NA',b,152,>10&<200,0.726,1.942,13.9,7.78,1.1,12.8,6.7635,0.356638160325176,0.0197751768590345,1
en727,6,9-12-13,NA',c,152,>10&<200,0.726,1.942,11.7,6.87,1.1,10.6,5.8535,0.2804245884177,0.0453439440296681,1
en727,6,22-23-24,NA',a,152,>0&<200,0.726,1.942,38.7,24.4,1.1,37.6,23.3835,0.839914918622193,0.461461775404123,1
en727,6,22-23-24,NA',b,152,>0&<200,0.726,1.942,54.9,35.2,1.1,53.8,34.1835,1.15894847544418,0.743487439634764,1
en727,6,22-23-24,NA',c,152,>0&<200,0.726,1.942,44.9,25.7,1.1,43.8,24.6835,1.129408331294,0.244318083784948,1
en727,6,22-23-24,NA',a,152,>10&<200,0.726,1.942,27.7,15.9,1.1,26.6,14.8835,0.69221419787127,0.136106627733993,1
en727,6,22-23-24,NA',b,152,>10&<200,0.726,1.942,27.3,15.7,1.1,26.2,14.6835,0.680398140211197,0.136791959078277,1
en727,6,22-23-24,NA',c,152,>10&<200,0.726,1.942,26.9,16.4,1.1,25.8,15.3835,0.615409823080791,0.240737818313946,1
ar92,1,17-18-19-20,NA',a,152,>0&<200,0.725,1.931,28.9,17.7,1.125,27.775,16.605,0.663027336904291,0.254601013424657,1
ar92,1,17-18-19-20,NA',b,152,>0&<200,0.725,1.931,27.2,17.5,1.125,26.075,16.405,0.573990541438182,0.332585374680239,1
ar92,1,17-18-19-20,NA',c,152,>0&<200,0.725,1.931,19,15.2,1.125,17.875,14.105,0.223779145938154,0.555693776759215,3
ar92,1,17-18-19-20,NA',d,152,>0&<200,0.725,1.931,25.3,17.2,1.125,24.175,16.105,0.479017959607666,0.410979305194966,1
ar92,1,17-18-19-20,NA',e,152,>0&<200,0.725,1.931,27.1,15.3,1.125,25.975,14.205,0.698642055090734,0.0863570847118971,1
ar92,1,17-18-19-20,NA',f,152,>0&<200,0.725,1.931,27,16.6,1.125,25.875,15.505,0.615541045989033,0.24129891618202,1
ar92,1,17-18-19-20,NA',a,152,>10&<200,0.725,1.931,4.01,2.7,1.125,2.885,1.605,0.0759780654644129,0.0127177190750608,1
ar92,1,17-18-19-20,NA',b,152,>10&<200,0.725,1.931,4.16,2.75,1.125,3.035,1.655,0.0819138518288202,0.00954504126328508,1
ar92,1,17-18-19-20,NA',c,152,>10&<200,0.725,1.931,3.9,2.66,1.125,2.775,1.565,0.0718230150093278,0.0146622826880406,1
ar92,1,17-18-19-20,NA',d,152,>10&<200,0.725,1.931,4.08,2.62,1.125,2.955,1.525,0.0848817450110238,-0.000606934155760625,3
ar92,1,17-18-19-20,NA',e,152,>10&<200,0.725,1.931,4.03,2.69,1.125,2.905,1.595,0.0777588013737351,0.0103843614552123,1
ar92,1,17-18-19-20,NA',f,152,>10&<200,0.725,1.931,3.99,2.79,1.125,2.865,1.695,0.0694487004635649,0.0242206794706456,1
ar92,2,12-13-14,NA',a,152,>0&<200,0.725,1.931,38.9,26.4,1.105,37.795,25.325,0.740192559641585,0.659321922266309,1
ar92,2,12-13-14,NA',b,152,>0&<200,0.725,1.931,38.9,29.1,1.105,37.795,28.025,0.579926327802589,0.968796015947411,1
ar92,2,12-13-14,NA',c,152,>0&<200,0.725,1.931,46.2,28.6,1.105,45.095,27.525,1.04291766422636,0.478173593997329,1
ar92,2,12-13-14,NA',a,152,>10&<200,0.725,1.931,9.42,5.56,1.105,8.315,4.485,0.227340617756798,0.0205102194142546,1
ar92,2,12-13-14,NA',b,152,>10&<200,0.725,1.931,10,5.67,1.105,8.895,4.595,0.255238813669512,-0.00130913768267002,3
ar92,2,12-13-14,NA',c,152,>10&<200,0.725,1.931,10,5.75,1.105,8.895,4.675,0.250490184577986,0.00786046509306629,1
ar92,2,20-21-22,NA',a,152,>0&<200,0.725,1.931,26.8,16.7,1.105,25.695,15.625,0.597733686895811,0.265737735801557,1
ar92,2,20-21-22,NA',b,152,>0&<200,0.725,1.931,24.5,16,1.105,23.395,14.925,0.502761105065295,0.322026797895232,1
ar92,2,20-21-22,NA',c,152,>0&<200,0.725,1.931,23.3,16.2,1.105,22.195,15.125,0.419660095963593,0.416180241207459,1
ar92,2,20-21-22,NA',a,152,>10&<200,0.725,1.931,3.39,2.16,1.105,2.285,1.085,0.0712294363728871,-0.0112699807807818,3
ar92,2,20-21-22,NA',b,152,>10&<200,0.725,1.931,3.06,2.13,1.105,1.955,1.055,0.0534220772796653,0.00487951318086097,1
ar92,2,20-21-22,NA',c,152,>10&<200,0.725,1.931,3.48,2.6,1.105,2.375,1.525,0.0504541840974617,0.0338206267578015,1
ar92,6,10-11,NA',a,152,>0&<200,0.725,1.931,238,135,1.01,236.99,133.998,6.11338509243032,1.2916353042802,1
ar92,6,10-11,NA',b,152,>0&<200,0.725,1.931,239,132,1.01,237.99,130.998,6.35081654700661,0.888417336546016,1
ar92,6,10-11,NA',c,152,>0&<200,0.725,1.931,246,139,1.01,244.99,137.998,6.35081654700661,1.27525253391444,1
ar92,6,10-11,NA',a,152,>10&<200,0.725,1.931,85.3,44.4,1.01,84.29,43.398,2.42726176013342,-0.0289940607913109,3
ar92,6,10-11,NA',b,152,>10&<200,0.725,1.931,84.7,44.5,1.01,83.69,43.498,2.38571125558257,0.0180826608648028,1
ar92,6,10-11,NA',c,152,>10&<200,0.725,1.931,86.1,44.5,1.01,85.09,43.498,2.46881226468427,-0.0650183482368983,3
ar92,6,22-23-24,NA',a,152,>0&<200,0.725,1.931,13.8,7.9,1.01,12.79,6.898,0.349736532590876,0.031461923330177,1
ar92,6,22-23-24,NA',b,152,>0&<200,0.725,1.931,11.8,7.21,1.01,10.79,6.208,0.271977731217141,0.0710898266775962,1
ar92,6,22-23-24,NA',c,152,>0&<200,0.725,1.931,12.2,7.84,1.01,11.19,6.838,0.258325422579004,0.119557303078891,1
ar92,6,22-23-24,NA',a,152,>10&<200,0.725,1.931,2.92,1.96,1.01,1.91,0.958,0.0565086861891571,-0.00356752632073604,3
ar92,6,22-23-24,NA',b,152,>10&<200,0.725,1.931,2.72,1.87,1.01,1.71,0.868,0.0499793211883091,-0.00201175671462491,3
ar92,6,22-23-24,NA',c,152,>10&<200,0.725,1.931,2.77,1.84,1.01,1.76,0.838,0.0547279502798349,-0.00841825093772965,3
ar92,12,7-10-11,NA',a,152,>0&<200,0.725,1.931,92.5,53.6,1.1,91.4,52.445,2.31228557825485,0.585938982600416,1
ar92,12,7-10-11,NA',b,152,>0&<200,0.725,1.931,91.5,54.1,1.1,90.4,52.945,2.22324878278874,0.70260686359284,1
ar92,12,7-10-11,NA',c,152,>0&<200,0.725,1.931,90.8,54.4,1.1,89.7,53.245,2.16389091914467,0.778543378552702,1
ar92,12,7-10-11,NA',a,152,>10&<200,0.725,1.931,40.6,22.4,1.1,39.5,21.245,1.08357780082255,0.0904670231906125,1
ar92,12,7-10-11,NA',b,152,>10&<200,0.725,1.931,40.9,22.6,1.1,39.8,21.445,1.08951358718695,0.0955836710367323,1
ar92,12,7-10-11,NA',c,152,>10&<200,0.725,1.931,41.4,22,1.1,40.3,20.845,1.15480723719543,-0.00286728160332688,3
ar92,12,21-22-23,NA',a,152,>0&<200,0.725,1.931,13.1,8.94,1.1,12,7.785,0.250193395259766,0.180022606384971,1
ar92,12,21-22-23,NA',b,152,>0&<200,0.725,1.931,11,7.44,1.1,9.9,6.285,0.214578677073322,0.132744067992467,1
