"cruise","cast","niskin","replicate","vol_filtered","filter_size","tau_calibration","fd_calibration","rb","ra","blank","rb_blank","ra_blank","chl","phaeo","quality_flag","date","latitude","longitude","depth"
"AR61B",3,11,"a",290,">0",1.83824093809426,0.561872085808137,198,123.7,0.719,197.281,122.981,3.15690737020309,1.2231511454443,1,2021-11-09 00:04:06,40.8641666666667,-70.8835,3.55523681902172
"AR61B",3,11,"b",290,">0",1.83824093809426,0.561872085808137,208.1,128.1,0.632,207.468,127.468,3.39909272700198,1.14077358464406,1,2021-11-09 00:04:06,40.8641666666667,-70.8835,3.55523681902172
"AR61B",3,11,"a",290,"<10",1.83824093809426,0.561872085808137,206.4,130.5,0.817833333333333,205.582166666667,129.682166666667,1.61244461237157,0.696918128360488,1,2021-11-09 00:04:06,40.8641666666667,-70.8835,3.55523681902172
"AR61B",3,11,"b",290,"<10",1.83824093809426,0.561872085808137,206.1,130.9,0.817833333333333,205.282166666667,130.082166666667,1.59757358169093,0.718912305731502,1,2021-11-09 00:04:06,40.8641666666667,-70.8835,3.55523681902172
"AR61B",4,1,"a",290,">0",1.83824093809426,0.561872085808137,150,100.2,0.719,149.281,99.481,1.05796761127937,0.713576778484573,1,2021-11-09 02:04:25,40.6965,-70.8835,59.7371619182528
"AR61B",4,1,"b",290,">0",1.83824093809426,0.561872085808137,151.1,103.7,0.632,150.468,103.068,1.00698122037434,0.828439987335575,1,2021-11-09 02:04:25,40.6965,-70.8835,59.7371619182528
"AR61B",4,4,"a",290,">0",1.83824093809426,0.561872085808137,78.87,58.17,0.632,78.238,57.538,0.439757621555881,0.584871414121661,1,2021-11-09 02:07:24,40.6965,-70.8835,52.6850147894208
"AR61B",4,4,"b",290,">0",1.83824093809426,0.561872085808137,91.86,67.76,0.632,91.228,67.128,0.511988342004673,0.683418135574701,1,2021-11-09 02:07:24,40.6965,-70.8835,52.6850147894208
"AR61B",4,8,"a",290,">0",1.83824093809426,0.561872085808137,182.3,110.6,0.632,181.668,109.968,3.04643685657553,0.870154119662365,1,2021-11-09 02:10:03,40.6965,-70.8835,42.3885826115946
"AR61B",4,8,"b",290,">0",1.83824093809426,0.561872085808137,360.6,215.9,0.719,359.881,215.181,3.07405448498242,0.757860084973596,1,2021-11-09 02:10:03,40.6965,-70.8835,42.3885826115946
"AR61B",4,8,"a",293,">5",1.83824093809426,0.561872085808137,256.5,152.9,0.802,255.698,152.098,2.17837760004368,0.502430812420821,1,2021-11-09 02:10:03,40.6965,-70.8835,42.3885826115946
"AR61B",4,8,"b",293,">5",1.83824093809426,0.561872085808137,293,172.1,0.802,292.198,171.298,2.542141427078,0.477077230881631,1,2021-11-09 02:10:03,40.6965,-70.8835,42.3885826115946
"AR61B",4,8,"a",551,">20",1.83824093809426,0.561872085808137,251.9,144.7,0.802,251.098,143.898,1.19862743531123,0.150065410020527,2,2021-11-09 02:10:03,40.6965,-70.8835,42.3885826115946
"AR61B",4,8,"b",551,">20",1.83824093809426,0.561872085808137,381.7,224.2,0.802,380.898,223.398,1.76104310691714,0.332768372473972,2,2021-11-09 02:10:03,40.6965,-70.8835,42.3885826115946
"AR61B",4,12,"a",290,">0",1.83824093809426,0.561872085808137,196.9,120.3,0.632,196.268,119.668,3.2546312861044,1.00743230461687,2,2021-11-09 02:13:38,40.6965,-70.8835,23.7140032086733
"AR61B",4,12,"b",290,">0",1.83824093809426,0.561872085808137,226.7,137.7,0.719,225.981,136.981,3.7814906587897,1.0971881251842,2,2021-11-09 02:13:38,40.6965,-70.8835,23.7140032086733
"AR61B",4,12,"a",293,">5",1.83824093809426,0.561872085808137,351.4,205,0.802,350.598,204.198,3.07832510276442,0.520773611278009,1,2021-11-09 02:13:38,40.6965,-70.8835,23.7140032086733
"AR61B",4,12,"b",294,">5",1.83824093809426,0.561872085808137,321,192.3,0.802,320.198,191.498,2.69694595769334,0.666828022111992,1,2021-11-09 02:13:38,40.6965,-70.8835,23.7140032086733
"AR61B",4,12,"a",550,">20",1.83824093809426,0.561872085808137,161,93.14,0.802,160.198,92.338,2.28041268449191,0.320638650115785,1,2021-11-09 02:13:38,40.6965,-70.8835,23.7140032086733
"AR61B",4,12,"b",550,">20",1.83824093809426,0.561872085808137,138,81.68,0.802,137.198,80.878,1.8926148303947,0.385621971792928,1,2021-11-09 02:13:38,40.6965,-70.8835,23.7140032086733
"AR61B",4,16,"b",290,">0",1.83824093809426,0.561872085808137,196.1,120.9,0.719,195.381,120.181,3.19514716338186,1.08518729860022,1,2021-11-09 02:17:04,40.6965,-70.8835,4.34810381512082
"AR61B",4,16,"a",290,"<10",1.83824093809426,0.561872085808137,155.2,98.17,0.817833333333333,154.382166666667,97.3521666666667,1.21156411388077,0.522070295601417,1,2021-11-09 02:17:04,40.6965,-70.8835,4.34810381512082
"AR61B",4,16,"b",290,"<10",1.83824093809426,0.561872085808137,151.3,94.65,0.817833333333333,150.482166666667,93.8321666666667,1.20349126865414,0.467459449952713,1,2021-11-09 02:17:04,40.6965,-70.8835,4.34810381512082
"AR61B",4,16,"a",293,">5",1.83824093809426,0.561872085808137,359.1,213.9,0.802,358.298,213.098,3.05309292979094,0.702873033465375,1,2021-11-09 02:17:04,40.6965,-70.8835,4.34810381512082
"AR61B",4,16,"b",293,">5",1.83824093809426,0.561872085808137,329.2,195.1,0.802,328.398,194.298,2.81969532978626,0.604910601422739,1,2021-11-09 02:17:04,40.6965,-70.8835,4.34810381512082
"AR61B",4,16,"a",550,">20",1.83824093809426,0.561872085808137,168.9,98.29,0.802,168.098,97.488,2.37282551800728,0.373295174537884,1,2021-11-09 02:17:04,40.6965,-70.8835,4.34810381512082
"AR61B",4,16,"b",552,">20",1.83824093809426,0.561872085808137,144.1,85.74,0.802,143.298,84.938,1.95406266810028,0.429870643589186,1,2021-11-09 02:17:04,40.6965,-70.8835,4.34810381512082
"AR61B",6,1,"a",290,">0",1.83824093809426,0.561872085808137,204,129.1,0.632,203.368,128.468,1.5912002828278,0.696540739721164,1,2021-11-09 05:03:49,40.5131666666667,-70.8835,72.2856119284655
"AR61B",6,1,"b",290,">0",1.83824093809426,0.561872085808137,206.2,136.9,0.632,205.568,136.268,1.47223203738273,0.95441034562862,1,2021-11-09 05:03:49,40.5131666666667,-70.8835,72.2856119284655
"AR61B",6,6,"a",290,">0",1.83824093809426,0.561872085808137,322.1,198.2,0.632,321.468,197.568,2.63217243047216,0.886092182839748,1,2021-11-09 05:06:52,40.5131666666667,-70.8835,55.0915696349845
"AR61B",6,6,"b",290,">0",1.83824093809426,0.561872085808137,332.1,203.5,0.719,331.381,202.781,2.73202077932784,0.879076243226427,1,2021-11-09 05:06:52,40.5131666666667,-70.8835,55.0915696349845
"AR61B",6,7,"a",290,">0",1.83824093809426,0.561872085808137,360.6,224.5,0.632,359.968,223.868,2.89135325090606,1.09525825729825,1,2021-11-09 05:09:28,40.5131666666667,-70.8835,43.2633174064239
"AR61B",6,7,"b",290,">0",1.83824093809426,0.561872085808137,365.4,223.2,0.632,364.768,222.568,3.02094366112301,0.942517620337573,1,2021-11-09 05:09:28,40.5131666666667,-70.8835,43.2633174064239
"AR61B",6,10,"a",290,">0",1.83824093809426,0.561872085808137,353.7,218.1,0.719,352.981,217.381,2.88073108613418,0.990360790618918,2,2021-11-09 05:12:22,40.5131666666667,-70.8835,24.428765710951
"AR61B",6,10,"b",290,">0",1.83824093809426,0.561872085808137,200.3,119.1,0.719,199.581,118.381,3.45007911790701,0.766147023861666,2,2021-11-09 05:12:22,40.5131666666667,-70.8835,24.428765710951
"AR61B",6,12,"a",290,">0",1.83824093809426,0.561872085808137,195,119.3,0.719,194.281,118.581,3.21639149292562,1.00695779553343,2,2021-11-09 05:14:49,40.5131666666667,-70.8835,3.72800636909154
"AR61B",6,12,"b",290,">0",1.83824093809426,0.561872085808137,327.5,204.2,0.632,326.868,203.568,2.6194258327459,1.00568598092169,2,2021-11-09 05:14:49,40.5131666666667,-70.8835,3.72800636909154
"AR61B",6,12,"a",290,"<10",1.83824093809426,0.561872085808137,135.8,87.65,0.817833333333333,134.982166666667,86.8321666666667,1.02291446753216,0.523381183993064,1,2021-11-09 05:14:49,40.5131666666667,-70.8835,3.72800636909154
"AR61B",6,12,"b",290,"<10",1.83824093809426,0.561872085808137,141.1,91.51,0.817833333333333,140.282166666667,90.6921666666667,1.05350630207518,0.561527715012202,1,2021-11-09 05:14:49,40.5131666666667,-70.8835,3.72800636909154
"AR61B",7,10,"a",290,">0",1.83824093809426,0.561872085808137,17.48,12.47,0.632,16.848,11.838,0.106434091014249,0.104375435287512,1,2021-11-09 16:24:40,39.9398333333333,-70.8835,130.901843222089
"AR61B",7,10,"b",290,">0",1.83824093809426,0.561872085808137,16.53,12.61,0.632,15.898,11.978,0.0832777718115486,0.130024855831845,1,2021-11-09 16:24:40,39.9398333333333,-70.8835,130.901843222089
"AR61B",7,12,"a",290,">0",1.83824093809426,0.561872085808137,19.75,14.31,0.632,19.118,13.678,0.115569152718067,0.128006848359437,1,2021-11-09 16:28:22,39.9398333333333,-70.8835,80.6646101359836
"AR61B",7,12,"b",290,">0",1.83824093809426,0.561872085808137,19.82,14.55,0.632,19.188,13.918,0.111957616695628,0.135892272396103,1,2021-11-09 16:28:22,39.9398333333333,-70.8835,80.6646101359836
"AR61B",7,14,"a",194,">0",1.83824093809426,0.561872085808137,91.92,58.43,0.719,91.201,57.711,1.06354151011327,0.472725711639965,1,2021-11-09 16:30:50,39.9398333333333,-70.8835,55.1222219205094
"AR61B",7,14,"b",290,">0",1.83824093809426,0.561872085808137,130.7,83.7,0.632,130.068,83.068,0.998483488556832,0.480780384634138,1,2021-11-09 16:30:50,39.9398333333333,-70.8835,55.1222219205094
"AR61B",7,17,"a",290,">0",1.83824093809426,0.561872085808137,161.8,103.1,0.632,161.168,102.468,1.24704214421885,0.577694343455491,1,2021-11-09 16:34:08,39.9398333333333,-70.8835,23.7573104564441
"AR61B",7,17,"b",290,">0",1.83824093809426,0.561872085808137,158,98.68,0.719,157.281,97.961,1.26021362853598,0.484262803804516,1,2021-11-09 16:34:08,39.9398333333333,-70.8835,23.7573104564441
"AR61B",7,22,"a",290,">0",1.83824093809426,0.561872085808137,126.2,77.12,0.632,125.568,76.488,1.04267169400786,0.319416416126381,1,2021-11-09 16:37:05,39.9398333333333,-70.8835,7.01674111723621
"AR61B",7,22,"b",290,">0",1.83824093809426,0.561872085808137,110.3,69.84,0.719,109.581,69.121,0.859545573340626,0.371351982623561,1,2021-11-09 16:37:05,39.9398333333333,-70.8835,7.01674111723621
"AR61B",7,22,"a",290,"<10",1.83824093809426,0.561872085808137,51.52,32.44,0.817833333333333,50.7021666666667,31.6221666666667,0.405341807694986,0.157781521890699,2,2021-11-09 16:37:05,39.9398333333333,-70.8835,7.01674111723621
"AR61B",7,22,"b",290,"<10",1.83824093809426,0.561872085808137,58.48,36.21,0.817833333333333,57.6621666666667,35.3921666666667,0.473111218939588,0.157147768202918,2,2021-11-09 16:37:05,39.9398333333333,-70.8835,7.01674111723621
"AR61B",8,8,"a",290,">0",1.83824093809426,0.561872085808137,149.9,91.73,0.632,149.268,91.098,1.23578264956066,0.386478393439667,1,2021-11-10 00:21:41,39.9391666666667,-70.775,7.96340271192474
"AR61B",8,8,"b",290,">0",1.83824093809426,0.561872085808137,108.6,93.84,0.632,107.968,93.208,0.313566304065933,1.34626933772614,3,2021-11-10 00:21:41,39.9391666666667,-70.775,7.96340271192474
"AR61B",9,7,"a",290,">0",1.83824093809426,0.561872085808137,14.29,11.95,0.632,13.658,11.318,0.049711731132404,0.151837704471865,1,2021-11-10 03:11:34,39.7733333333333,-70.8821666666667,103.380628320339
"AR61B",9,7,"b",290,">0",1.83824093809426,0.561872085808137,16.51,13.44,0.632,15.878,12.808,0.0652200916993506,0.162863065326579,1,2021-11-10 03:11:34,39.7733333333333,-70.8821666666667,103.380628320339
"AR61B",9,9,"a",290,">0",1.83824093809426,0.561872085808137,59.86,40.31,0.719,59.141,39.591,0.415326642580555,0.289704608966415,1,2021-11-10 03:14:59,39.7733333333333,-70.8821666666667,65.1707095240966
"AR61B",9,9,"b",290,">0",1.83824093809426,0.561872085808137,59.25,41.22,0.719,58.531,40.501,0.383035261674036,0.338201148593546,1,2021-11-10 03:14:59,39.7733333333333,-70.8821666666667,65.1707095240966
"AR61B",9,9,"a",294,">5",1.83824093809426,0.561872085808137,46.58,30.67,0.802,45.778,29.868,0.333398680550902,0.191250147263622,1,2021-11-10 03:14:59,39.7733333333333,-70.8821666666667,65.1707095240966
"AR61B",9,9,"b",294,">5",1.83824093809426,0.561872085808137,47.84,32.59,0.802,47.038,31.788,0.319568188460167,0.238806558378192,1,2021-11-10 03:14:59,39.7733333333333,-70.8821666666667,65.1707095240966
"AR61B",9,9,"a",552,">20",1.83824093809426,0.561872085808137,52.76,35.44,0.802,51.958,34.638,0.193308004406539,0.130750650338882,1,2021-11-10 03:14:59,39.7733333333333,-70.8821666666667,65.1707095240966
"AR61B",9,9,"b",551,">20",1.83824093809426,0.561872085808137,44.68,29.2,0.802,43.878,28.398,0.173085379651285,0.0930766199715804,1,2021-11-10 03:14:59,39.7733333333333,-70.8821666666667,65.1707095240966
"AR61B",9,12,"a",290,">0",1.83824093809426,0.561872085808137,64.08,43.37,0.719,63.361,42.651,0.439970064851319,0.319553258877049,2,2021-11-10 03:17:47,39.7733333333333,-70.8821666666667,38.3203070775509
"AR61B",9,12,"b",290,">0",1.83824093809426,0.561872085808137,104.2,69.05,0.719,103.481,68.331,0.746738183463248,0.470091157787441,2,2021-11-10 03:17:47,39.7733333333333,-70.8821666666667,38.3203070775509
"AR61B",9,12,"a",293,">5",1.83824093809426,0.561872085808137,50.65,33.84,0.802,49.848,33.038,0.353460689736816,0.228851689985481,1,2021-11-10 03:17:47,39.7733333333333,-70.8821666666667,38.3203070775509
"AR61B",9,12,"b",293,">5",1.83824093809426,0.561872085808137,54.42,36.5,0.802,53.618,35.698,0.376800449737285,0.252395849412985,1,2021-11-10 03:17:47,39.7733333333333,-70.8821666666667,38.3203070775509
"AR61B",9,12,"a",551,">20",1.83824093809426,0.561872085808137,50.47,31.21,0.802,49.668,30.408,0.215350414217297,0.069650433889334,1,2021-11-10 03:17:47,39.7733333333333,-70.8821666666667,38.3203070775509
"AR61B",9,12,"b",551,">20",1.83824093809426,0.561872085808137,62.7,39.69,0.802,61.898,38.888,0.257280012001038,0.107200157071925,1,2021-11-10 03:17:47,39.7733333333333,-70.8821666666667,38.3203070775509
"AR61B",9,16,"a",290,">0",1.83824093809426,0.561872085808137,179.6,117.1,0.632,178.968,116.468,1.32777059648515,0.746276025352453,1,2021-11-10 03:20:33,39.7733333333333,-70.8821666666667,15.8791057048612
"AR61B",9,16,"b",290,">0",1.83824093809426,0.561872085808137,146.5,94.42,0.632,145.868,93.788,1.10640468263914,0.563759521853978,1,2021-11-10 03:20:33,39.7733333333333,-70.8821666666667,15.8791057048612
"AR61B",9,16,"a",294,">5",1.83824093809426,0.561872085808137,130.1,81.08,0.802,129.298,80.278,1.02722836710278,0.382901490915647,1,2021-11-10 03:20:33,39.7733333333333,-70.8821666666667,15.8791057048612
"AR61B",9,16,"b",293,">5",1.83824093809426,0.561872085808137,132.2,81.62,0.802,131.398,80.818,1.06353609083213,0.360924285231691,1,2021-11-10 03:20:33,39.7733333333333,-70.8821666666667,15.8791057048612
"AR61B",9,16,"a",550,">20",1.83824093809426,0.561872085808137,188.1,114.1,0.802,187.298,113.298,0.828915112743892,0.234908066259274,2,2021-11-10 03:20:33,39.7733333333333,-70.8821666666667,15.8791057048612
"AR61B",9,16,"b",548,">20",1.83824093809426,0.561872085808137,135.6,82.07,0.802,134.798,81.268,0.601807661566614,0.16405149316776,2,2021-11-10 03:20:33,39.7733333333333,-70.8821666666667,15.8791057048612
"AR61B",9,20,"a",290,">0",1.83824093809426,0.561872085808137,178.5,113.2,0.632,177.868,112.568,1.38725471920768,0.617341222398725,1,2021-11-10 03:22:36,39.7733333333333,-70.8821666666667,3.61215334681322
"AR61B",9,20,"b",290,">0",1.83824093809426,0.561872085808137,156.6,98.82,0.632,155.968,98.188,1.22749736103859,0.521021457048699,1,2021-11-10 03:22:36,39.7733333333333,-70.8821666666667,3.61215334681322
"AR61B",9,20,"a",290,"<10",1.83824093809426,0.561872085808137,43.86,29.15,0.817833333333333,43.0421666666667,28.3321666666667,0.312504087588745,0.192031360468575,1,2021-11-10 03:22:36,39.7733333333333,-70.8821666666667,3.61215334681322
"AR61B",9,20,"b",290,"<10",1.83824093809426,0.561872085808137,42.5,28.16,0.817833333333333,41.6821666666667,27.3421666666667,0.304643685657553,0.18226197434108,1,2021-11-10 03:22:36,39.7733333333333,-70.8821666666667,3.61215334681322
"AR61B",9,20,"a",293,">5",1.83824093809426,0.561872085808137,119.7,75.53,0.802,118.898,74.728,0.928754233532135,0.388366642788704,1,2021-11-10 03:22:36,39.7733333333333,-70.8821666666667,3.61215334681322
"AR61B",9,20,"b",293,">5",1.83824093809426,0.561872085808137,128.3,78.86,0.802,127.498,78.058,1.03956552650733,0.336248376766571,1,2021-11-10 03:22:36,39.7733333333333,-70.8821666666667,3.61215334681322
"AR61B",9,20,"a",552,">20",1.83824093809426,0.561872085808137,181.6,113.9,0.802,180.798,113.098,0.755597684660665,0.302499946103169,1,2021-11-10 03:22:36,39.7733333333333,-70.8821666666667,3.61215334681322
"AR61B",9,20,"b",548,">20",1.83824093809426,0.561872085808137,159.9,99.14,0.802,159.098,98.338,0.683090482286334,0.243634151742668,1,2021-11-10 03:22:36,39.7733333333333,-70.8821666666667,3.61215334681322
"AR61B",11,3,"a",290,">0",1.83824093809426,0.561872085808137,7.24,5.899,0.719,6.521,5.18,0.0284886459181854,0.0637561037222204,1,2021-11-10 13:49:04,40.098,-70.883,141.382904151873
"AR61B",11,3,"b",290,">0",1.83824093809426,0.561872085808137,5.949,4.978,0.632,5.317,4.346,0.0206282439869933,0.0567647448039726,1,2021-11-10 13:49:04,40.098,-70.883,141.382904151873
"AR61B",11,6,"a",290,">0",1.83824093809426,0.561872085808137,14.45,11.81,0.719,13.731,11.091,0.0560850299955327,0.141422019861946,1,2021-11-10 13:52:39,40.098,-70.883,100.336611271062
"AR61B",11,6,"b",290,">0",1.83824093809426,0.561872085808137,14.53,11.57,0.719,13.811,10.851,0.0628832154495366,0.130349946393715,1,2021-11-10 13:52:39,40.098,-70.883,100.336611271062
"AR61B",11,7,"a",290,">0",1.83824093809426,0.561872085808137,16.31,12.27,0.632,15.678,11.638,0.0858270913568,0.121420861599772,1,2021-11-10 13:54:52,40.098,-70.883,80.6436118995941
"AR61B",11,7,"b",290,">0",1.83824093809426,0.561872085808137,16,12.53,0.719,15.281,11.811,0.0737178235168555,0.136610890383305,1,2021-11-10 13:54:52,40.098,-70.883,80.6436118995941
"AR61B",11,9,"a",290,">0",1.83824093809426,0.561872085808137,40.04,28.83,0.632,39.408,28.198,0.238148934185576,0.263997291752679,1,2021-11-10 13:57:19,40.098,-70.883,66.3264640190812
"AR61B",11,9,"b",290,">0",1.83824093809426,0.561872085808137,40.76,29.1,0.719,40.041,28.381,0.247708882480269,0.257696183068834,1,2021-11-10 13:57:19,40.098,-70.883,66.3264640190812
"AR61B",11,11,"a",290,">0",1.83824093809426,0.561872085808137,95.97,60.66,0.632,95.338,60.028,0.75013727619025,0.3188333476349,1,2021-11-10 14:00:17,40.098,-70.883,51.7235888339323
"AR61B",11,11,"b",290,">0",1.83824093809426,0.561872085808137,95.25,61.66,0.632,94.618,61.028,0.713597029374978,0.373181461176119,1,2021-11-10 14:00:17,40.098,-70.883,51.7235888339323
"AR61B",11,15,"a",290,">0",1.83824093809426,0.561872085808137,108.1,68.94,0.632,107.468,68.308,0.831927944933735,0.384491815382257,1,2021-11-10 14:02:55,40.098,-70.883,40.5127945269211
"AR61B",11,15,"b",290,">0",1.83824093809426,0.561872085808137,107,69.79,0.632,106.368,69.158,0.790501502323398,0.441054944709649,1,2021-11-10 14:02:55,40.098,-70.883,40.5127945269211
"AR61B",11,16,"a",290,">0",1.83824093809426,0.561872085808137,116.5,74.73,0.719,115.781,74.011,0.887375645042955,0.430602379211113,1,2021-11-10 14:05:13,40.098,-70.883,20.7445848207779
"AR61B",11,16,"b",290,">0",1.83824093809426,0.561872085808137,119.6,76.35,0.632,118.968,75.718,0.918817252767723,0.429558799987536,1,2021-11-10 14:05:13,40.098,-70.883,20.7445848207779
"AR61B",11,20,"a",290,">0",1.83824093809426,0.561872085808137,124.9,79.93,0.632,124.268,79.298,0.955357499582994,0.456770716051155,1,2021-11-10 14:07:47,40.098,-70.883,6.98885598848554
"AR61B",11,20,"b",290,">0",1.83824093809426,0.561872085808137,122.7,77.8,0.632,122.068,77.168,0.953870396514931,0.420327062992951,1,2021-11-10 14:07:47,40.098,-70.883,6.98885598848554
"AR61B",11,20,"a",290,"<10",1.83824093809426,0.561872085808137,79.29,51.25,0.632,78.658,50.618,0.595691000407097,0.305707597526891,1,2021-11-10 14:07:47,40.098,-70.883,6.98885598848554
"AR61B",11,20,"b",290,"<10",1.83824093809426,0.561872085808137,79.88,51.43,0.817833333333333,79.0621666666667,50.6121666666667,0.60440117552004,0.296893543191381,1,2021-11-10 14:07:47,40.098,-70.883,6.98885598848554
"AR61B",12,5,"a",290,">0",1.83824093809426,0.561872085808137,114.3,71.96,0.632,113.668,71.328,0.899484912882899,0.370714604945452,1,2021-11-10 21:21:31,40.1363333333333,-70.7756666666667,65.4512831367958
"AR61B",12,5,"b",290,">0",1.83824093809426,0.561872085808137,102,66.35,0.632,101.368,65.718,0.757360348235129,0.412937037260659,1,2021-11-10 21:21:31,40.1363333333333,-70.7756666666667,65.4512831367958
"AR61B",12,6,"a",290,">0",1.83824093809426,0.561872085808137,114.6,70.54,0.719,113.881,69.821,0.93602515969817,0.307337902974179,1,2021-11-10 21:23:56,40.1363333333333,-70.7756666666667,51.9674588569388
"AR61B",12,6,"b",290,">0",1.83824093809426,0.561872085808137,106,66.69,0.719,105.281,65.971,0.835114594365299,0.339688181412154,1,2021-11-10 21:23:56,40.1363333333333,-70.7756666666667,51.9674588569388
