cruise,cast,niskin,date_time_utc,latitude,longitude,depth,method_contributor,replicate,filter_size,chl,phaeo,iode_quality_flag,project_id,nearest_station,distance
AR34A,12,6,2019-04-07T15:15:44Z,40.3637,-70.884,22.018,method_Sosik,a,>0,1.64,0.684,1,OOI,L6,0.07
AR34A,12,7,2019-04-07T15:17:38Z,40.3637,-70.884,7.117,method_Sosik,a,>0,1.939,0.757,1,OOI,L6,0.07
AR34A,12,8,2019-04-07T15:17:47Z,40.3637,-70.884,6.803,method_Sosik,a,>0,2.029,0.79,1,OOI,L6,0.07
AR34A,13,5,2019-04-08T01:11:45Z,39.9687,-70.9997,100.557,method_Sosik,a,>0,0.056,0.084,1,OOI,L10,10.42
AR34A,13,6,2019-04-08T01:15:29Z,39.9687,-70.9997,42.029,method_Sosik,a,>0,0.557,0.351,1,OOI,L10,10.42
AR34A,13,7,2019-04-08T01:17:52Z,39.9687,-70.9997,17.185,method_Sosik,a,>0,3.275,1.286,1,OOI,L10,10.42
AR34A,13,8,2019-04-08T01:19:30Z,39.9687,-70.9997,2.143,method_Sosik,a,>0,2.436,0.763,1,OOI,L10,10.42
AR34A,17,4,2019-04-09T18:50:12Z,40.0857,-70.2182,37.347,method_Sosik,a,>0,0.275,0.226,1,OOI,u9b,38.04
AR34A,17,5,2019-04-09T18:52:52Z,40.0857,-70.2182,10.275,method_Sosik,a,>0,2.129,0.98,1,OOI,u9b,38.04
AR34A,17,6,2019-04-09T18:54:15Z,40.0857,-70.2182,2.406,method_Sosik,a,>0,2.045,0.801,1,OOI,u9b,38.04
AR34B,1,3,2019-04-15T01:44:45Z,40.365,-70.7755,51.552,method_Sosik,a,>0,0.263,0.28,1,OOI,L13,0.04
AR34B,1,4,2019-04-15T01:44:55Z,40.365,-70.7755,51.597,method_Sosik,a,>0,0.224,0.243,1,OOI,L13,0.04
AR34B,1,5,2019-04-15T01:47:08Z,40.365,-70.7755,26.543,method_Sosik,a,>0,0.536,0.455,1,OOI,L13,0.04
AR34B,1,6,2019-04-15T01:47:19Z,40.365,-70.7755,26.576,method_Sosik,a,>0,0.469,0.515,1,OOI,L13,0.04
AR34B,1,7,2019-04-15T01:49:05Z,40.365,-70.7755,6.789,method_Sosik,a,>0,2.805,0.992,1,OOI,L13,0.04
AR34B,1,8,2019-04-15T01:49:18Z,40.365,-70.7755,6.673,method_Sosik,a,>0,2.934,1.21,1,OOI,L13,0.04
AR34B,2,2,2019-04-15T04:41:29Z,40.6975,-70.8842,60.105,method_Sosik,a,>0,3.797,1.723,1,OOI,L4,0.12
AR34B,2,2,2019-04-15T04:41:29Z,40.6975,-70.8842,60.105,method_Sosik,b,>0,3.93,1.346,1,OOI,L4,0.12
AR34B,2,3,2019-04-15T04:43:40Z,40.6975,-70.8842,50.28,method_Sosik,a,>0,4.222,1.133,1,OOI,L4,0.12
AR34B,2,3,2019-04-15T04:43:40Z,40.6975,-70.8842,50.28,method_Sosik,b,>0,4.025,1.491,1,OOI,L4,0.12
AR34B,2,4,2019-04-15T04:46:14Z,40.6975,-70.8842,34.35,method_Sosik,a,>0,2.315,0.887,1,OOI,L4,0.12
AR34B,2,4,2019-04-15T04:46:14Z,40.6975,-70.8842,34.35,method_Sosik,b,>0,2.483,1.045,1,OOI,L4,0.12
AR34B,2,7,2019-04-15T04:48:51Z,40.6975,-70.8842,17.472,method_Sosik,a,>0,0.588,0.512,1,OOI,L4,0.12
AR34B,2,7,2019-04-15T04:48:51Z,40.6975,-70.8842,17.472,method_Sosik,b,>0,0.677,0.482,1,OOI,L4,0.12
AR34B,2,9,2019-04-15T04:51:23Z,40.6975,-70.8842,5.578,method_Sosik,a,>0,0.393,0.168,1,OOI,L4,0.12
AR34B,2,9,2019-04-15T04:51:23Z,40.6975,-70.8842,5.578,method_Sosik,b,>0,0.42,0.188,1,OOI,L4,0.12
AR34B,2,9,2019-04-15T04:51:23Z,40.6975,-70.8842,5.578,method_Sosik,a,>0&<10,0.126,0.067,3,OOI,L4,0.12
AR34B,2,9,2019-04-15T04:51:23Z,40.6975,-70.8842,5.578,method_Sosik,b,>0&<10,0.177,0.092,3,OOI,L4,0.12
AR34B,3,2,2019-04-15T06:31:12Z,40.8643,-70.8827,49.372,method_Sosik,a,>0,0.094,0.189,1,OOI,L3,0.13
AR34B,3,2,2019-04-15T06:31:12Z,40.8643,-70.8827,49.372,method_Sosik,b,>0,0.074,0.191,1,OOI,L3,0.13
AR34B,3,3,2019-04-15T06:34:42Z,40.8643,-70.8827,28.381,method_Sosik,a,>0,0.356,0.164,1,OOI,L3,0.13
AR34B,3,3,2019-04-15T06:34:42Z,40.8643,-70.8827,28.381,method_Sosik,b,>0,0.403,0.18,1,OOI,L3,0.13
AR34B,3,5,2019-04-15T06:37:29Z,40.8643,-70.8827,14.456,method_Sosik,a,>0,0.567,0.174,1,OOI,L3,0.13
AR34B,3,5,2019-04-15T06:37:29Z,40.8643,-70.8827,14.456,method_Sosik,b,>0,0.541,0.206,1,OOI,L3,0.13
AR34B,3,7,2019-04-15T06:39:25Z,40.8643,-70.8827,5.403,method_Sosik,a,>0,0.55,0.184,1,OOI,L3,0.13
AR34B,3,7,2019-04-15T06:39:25Z,40.8643,-70.8827,5.403,method_Sosik,b,>0,0.557,0.219,1,OOI,L3,0.13
AR34B,3,7,2019-04-15T06:39:25Z,40.8643,-70.8827,5.403,method_Sosik,a,>0&<10,0.186,0.079,1,OOI,L3,0.13
AR34B,3,7,2019-04-15T06:39:25Z,40.8643,-70.8827,5.403,method_Sosik,b,>0&<10,0.218,0.086,1,OOI,L3,0.13
AR34B,4,2,2019-04-15T08:13:29Z,41.0308,-70.8813,40.547,method_Sosik,a,>0,0.349,0.269,1,OOI,L2,0.19
AR34B,4,2,2019-04-15T08:13:29Z,41.0308,-70.8813,40.547,method_Sosik,b,>0,0.344,0.277,1,OOI,L2,0.19
AR34B,4,3,2019-04-15T08:15:10Z,41.0308,-70.8813,30.395,method_Sosik,a,>0,0.55,0.278,1,OOI,L2,0.19
AR34B,4,3,2019-04-15T08:15:10Z,41.0308,-70.8813,30.395,method_Sosik,b,>0,0.566,0.3,1,OOI,L2,0.19
AR34B,4,5,2019-04-15T08:17:17Z,41.0308,-70.8813,18.495,method_Sosik,a,>0,0.639,0.301,3,OOI,L2,0.19
AR34B,4,5,2019-04-15T08:17:17Z,41.0308,-70.8813,18.495,method_Sosik,b,>0,0.517,0.252,3,OOI,L2,0.19
AR34B,4,7,2019-04-15T08:19:28Z,41.0308,-70.8813,5.481,method_Sosik,a,>0,0.623,0.217,1,OOI,L2,0.19
AR34B,4,7,2019-04-15T08:19:28Z,41.0308,-70.8813,5.481,method_Sosik,b,>0,0.582,0.203,1,OOI,L2,0.19
AR34B,4,7,2019-04-15T08:19:28Z,41.0308,-70.8813,5.481,method_Sosik,a,>0&<10,0.129,0.069,1,OOI,L2,0.19
AR34B,4,7,2019-04-15T08:19:28Z,41.0308,-70.8813,5.481,method_Sosik,b,>0&<10,0.146,0.055,1,OOI,L2,0.19
AR34B,5,2,2019-04-15T09:54:45Z,41.197,-70.8827,16.397,method_Sosik,a,>0,0.46,0.266,1,OOI,L1,0.06
AR34B,5,2,2019-04-15T09:54:45Z,41.197,-70.8827,16.397,method_Sosik,b,>0,0.463,0.271,1,OOI,L1,0.06
AR34B,5,4,2019-04-15T09:56:55Z,41.197,-70.8827,5.552,method_Sosik,a,>0,0.455,0.269,1,OOI,L1,0.06
AR34B,5,4,2019-04-15T09:56:55Z,41.197,-70.8827,5.552,method_Sosik,b,>0,0.592,0.301,1,OOI,L1,0.06
AR34B,5,4,2019-04-15T09:56:55Z,41.197,-70.8827,5.552,method_Sosik,a,>0&<10,0.219,0.124,1,OOI,L1,0.06
AR34B,5,4,2019-04-15T09:56:55Z,41.197,-70.8827,5.552,method_Sosik,b,>0&<10,0.2,0.126,1,OOI,L1,0.06
AR34B,6,3,2019-04-17T03:04:25Z,40.226,-70.8845,121.394,method_Sosik,a,>0,0.052,0.15,1,OOI,L7,0.13
AR34B,6,3,2019-04-17T03:04:25Z,40.226,-70.8845,121.394,method_Sosik,b,>0,0.042,0.178,1,OOI,L7,0.13
AR34B,6,4,2019-04-17T03:07:03Z,40.226,-70.8845,102.585,method_Sosik,a,>0,0.062,0.167,1,OOI,L7,0.13
AR34B,6,4,2019-04-17T03:07:03Z,40.226,-70.8845,102.585,method_Sosik,b,>0,0.049,0.134,1,OOI,L7,0.13
AR34B,6,7,2019-04-17T03:09:55Z,40.226,-70.8845,75.143,method_Sosik,a,>0,0.332,0.278,1,OOI,L7,0.13
AR34B,6,7,2019-04-17T03:09:55Z,40.226,-70.8845,75.143,method_Sosik,b,>0,0.322,0.302,1,OOI,L7,0.13
AR34B,6,8,2019-04-17T03:12:11Z,40.226,-70.8845,55.283,method_Sosik,a,>0,0.072,0.169,1,OOI,L7,0.13
AR34B,6,8,2019-04-17T03:12:11Z,40.226,-70.8845,55.283,method_Sosik,b,>0,0.08,0.178,1,OOI,L7,0.13
AR34B,6,9,2019-04-17T03:14:05Z,40.226,-70.8845,41.401,method_Sosik,a,>0,0.105,0.168,1,OOI,L7,0.13
AR34B,6,9,2019-04-17T03:14:05Z,40.226,-70.8845,41.401,method_Sosik,b,>0,0.127,0.175,3,OOI,L7,0.13
AR34B,6,12,2019-04-17T03:16:23Z,40.226,-70.8845,32.428,method_Sosik,a,>0,1.173,0.381,1,OOI,L7,0.13
AR34B,6,12,2019-04-17T03:16:23Z,40.226,-70.8845,32.428,method_Sosik,b,>0,1.086,0.493,1,OOI,L7,0.13
AR34B,6,15,2019-04-17T03:19:30Z,40.226,-70.8845,6.654,method_Sosik,a,>0,1.621,0.567,1,OOI,L7,0.13
AR34B,6,15,2019-04-17T03:19:30Z,40.226,-70.8845,6.654,method_Sosik,b,>0,1.528,0.524,1,OOI,L7,0.13
AR34B,6,15,2019-04-17T03:19:30Z,40.226,-70.8845,6.654,method_Sosik,a,>0&<10,1.304,0.529,1,OOI,L7,0.13
AR34B,6,15,2019-04-17T03:19:30Z,40.226,-70.8845,6.654,method_Sosik,b,>0&<10,1.352,0.508,1,OOI,L7,0.13
AR34B,7,1,2019-04-17T06:14:22Z,40.5138,-70.8823,71.161,method_Sosik,a,>0,2.107,1.317,1,OOI,L5,0.1
AR34B,7,1,2019-04-17T06:14:22Z,40.5138,-70.8823,71.161,method_Sosik,b,>0,2.353,1.234,1,OOI,L5,0.1
AR34B,7,3,2019-04-17T06:16:56Z,40.5138,-70.8823,45.938,method_Sosik,a,>0,2.486,2.018,1,OOI,L5,0.1
AR34B,7,3,2019-04-17T06:16:56Z,40.5138,-70.8823,45.938,method_Sosik,b,>0,2.577,2.151,1,OOI,L5,0.1
AR34B,7,5,2019-04-17T06:19:10Z,40.5138,-70.8823,34.337,method_Sosik,a,>0,4.451,1.824,1,OOI,L5,0.1
AR34B,7,5,2019-04-17T06:19:10Z,40.5138,-70.8823,34.337,method_Sosik,b,>0,4.01,2.338,1,OOI,L5,0.1
AR34B,7,6,2019-04-17T06:21:25Z,40.5138,-70.8823,18.102,method_Sosik,a,>0,0.952,0.604,1,OOI,L5,0.1
AR34B,7,6,2019-04-17T06:21:25Z,40.5138,-70.8823,18.102,method_Sosik,b,>0,0.981,0.585,1,OOI,L5,0.1
AR34B,7,8,2019-04-17T06:23:52Z,40.5138,-70.8823,5.4,method_Sosik,a,>0,0.91,0.624,1,OOI,L5,0.1
AR34B,7,8,2019-04-17T06:23:52Z,40.5138,-70.8823,5.4,method_Sosik,b,>0,0.886,0.565,1,OOI,L5,0.1
AR34B,7,8,2019-04-17T06:23:52Z,40.5138,-70.8823,5.4,method_Sosik,a,>0&<10,0.244,0.136,1,OOI,L5,0.1
AR34B,7,8,2019-04-17T06:23:52Z,40.5138,-70.8823,5.4,method_Sosik,b,>0&<10,0.22,0.123,1,OOI,L5,0.1
AR34B,8,1,2019-04-17T07:54:49Z,40.3637,-70.8838,88.02,method_Sosik,a,>0,0.221,0.342,3,OOI,L6,0.06
AR34B,8,1,2019-04-17T07:54:49Z,40.3637,-70.8838,88.02,method_Sosik,b,>0,0.162,0.232,3,OOI,L6,0.06
AR34B,8,2,2019-04-17T07:57:24Z,40.3637,-70.8838,60.357,method_Sosik,a,>0,0.267,0.277,1,OOI,L6,0.06
AR34B,8,2,2019-04-17T07:57:24Z,40.3637,-70.8838,60.357,method_Sosik,b,>0,0.255,0.225,1,OOI,L6,0.06
AR34B,8,3,2019-04-17T07:59:40Z,40.3637,-70.8838,40.374,method_Sosik,a,>0,0.384,0.357,1,OOI,L6,0.06
AR34B,8,3,2019-04-17T07:59:40Z,40.3637,-70.8838,40.374,method_Sosik,b,>0,0.48,0.4,1,OOI,L6,0.06
AR34B,8,5,2019-04-17T08:01:53Z,40.3637,-70.8838,29.629,method_Sosik,a,>0,0.89,0.547,1,OOI,L6,0.06
AR34B,8,5,2019-04-17T08:01:53Z,40.3637,-70.8838,29.629,method_Sosik,b,>0,0.962,0.549,1,OOI,L6,0.06
AR34B,8,6,2019-04-17T08:04:16Z,40.3637,-70.8838,15.488,method_Sosik,a,>0,0.785,0.545,1,OOI,L6,0.06
AR34B,8,6,2019-04-17T08:04:16Z,40.3637,-70.8838,15.488,method_Sosik,b,>0,0.709,0.593,1,OOI,L6,0.06
AR34B,8,8,2019-04-17T08:06:37Z,40.3637,-70.8838,5.823,method_Sosik,a,>0,0.806,0.591,1,OOI,L6,0.06
AR34B,8,8,2019-04-17T08:06:37Z,40.3637,-70.8838,5.823,method_Sosik,b,>0,0.695,0.411,1,OOI,L6,0.06
AR34B,8,8,2019-04-17T08:06:37Z,40.3637,-70.8838,5.823,method_Sosik,a,>0&<10,0.296,0.16,1,OOI,L6,0.06
AR34B,8,8,2019-04-17T08:06:37Z,40.3637,-70.8838,5.823,method_Sosik,b,>0&<10,0.29,0.19,3,OOI,L6,0.06
AR34B,9,1,2019-04-18T01:47:44Z,40.137,-70.7763,127.683,method_Sosik,a,>0,0.03,0.087,1,OOI,L8,0.12
AR34B,9,1,2019-04-18T01:47:44Z,40.137,-70.7763,127.683,method_Sosik,b,>0,0.039,0.085,1,OOI,L8,0.12
AR34B,9,2,2019-04-18T01:50:46Z,40.137,-70.7763,109.47,method_Sosik,a,>0,0.042,0.085,1,OOI,L8,0.12
AR34B,9,2,2019-04-18T01:50:46Z,40.137,-70.7763,109.47,method_Sosik,b,>0,0.045,0.093,1,OOI,L8,0.12
AR34B,9,3,2019-04-18T01:53:19Z,40.137,-70.7763,79.714,method_Sosik,a,>0,0.057,0.136,3,OOI,L8,0.12
AR34B,9,3,2019-04-18T01:53:19Z,40.137,-70.7763,79.714,method_Sosik,b,>0,0.037,0.095,3,OOI,L8,0.12
AR34B,9,4,2019-04-18T01:55:27Z,40.137,-70.7763,66.757,method_Sosik,a,>0,0.299,0.371,1,OOI,L8,0.12
AR34B,9,4,2019-04-18T01:55:27Z,40.137,-70.7763,66.757,method_Sosik,b,>0,0.308,0.354,1,OOI,L8,0.12
AR34B,9,6,2019-04-18T01:57:55Z,40.137,-70.7763,47.795,method_Sosik,a,>0,0.495,0.396,1,OOI,L8,0.12
AR34B,9,6,2019-04-18T01:57:55Z,40.137,-70.7763,47.795,method_Sosik,b,>0,0.51,0.328,1,OOI,L8,0.12
AR34B,9,8,2019-04-18T02:00:29Z,40.137,-70.7763,28.856,method_Sosik,a,>0,0.298,0.144,1,OOI,L8,0.12
AR34B,9,8,2019-04-18T02:00:29Z,40.137,-70.7763,28.856,method_Sosik,b,>0,0.303,0.16,1,OOI,L8,0.12
AR34B,9,9,2019-04-18T02:02:55Z,40.137,-70.7763,4.994,method_Sosik,a,>0,0.243,0.078,1,OOI,L8,0.12
AR34B,9,9,2019-04-18T02:02:55Z,40.137,-70.7763,4.994,method_Sosik,b,>0,0.229,0.079,1,OOI,L8,0.12
AR34B,9,9,2019-04-18T02:02:55Z,40.137,-70.7763,4.994,method_Sosik,a,>0&<10,0.157,0.038,1,OOI,L8,0.12
AR34B,9,9,2019-04-18T02:02:55Z,40.137,-70.7763,4.994,method_Sosik,b,>0&<10,NaN,NaN,4,OOI,L8,0.12
AR34B,10,6,2019-04-18T05:40:17Z,39.774,-70.8833,89.125,method_Sosik,a,>0,0.045,0.085,1,OOI,L11,0.08
AR34B,10,6,2019-04-18T05:40:17Z,39.774,-70.8833,89.125,method_Sosik,b,>0,0.046,0.085,1,OOI,L11,0.08
AR34B,10,7,2019-04-18T05:42:34Z,39.774,-70.8833,70.181,method_Sosik,a,>0,0.057,0.133,1,OOI,L11,0.08
AR34B,10,7,2019-04-18T05:42:34Z,39.774,-70.8833,70.181,method_Sosik,b,>0,0.062,0.155,1,OOI,L11,0.08
AR34B,10,9,2019-04-18T05:45:12Z,39.774,-70.8833,50.31,method_Sosik,a,>0,0.159,0.207,1,OOI,L11,0.08
AR34B,10,9,2019-04-18T05:45:12Z,39.774,-70.8833,50.31,method_Sosik,b,>0,0.14,0.225,1,OOI,L11,0.08
AR34B,10,11,2019-04-18T05:47:34Z,39.774,-70.8833,38.544,method_Sosik,a,>0,2.484,1.015,1,OOI,L11,0.08
AR34B,10,11,2019-04-18T05:47:34Z,39.774,-70.8833,38.544,method_Sosik,b,>0,2.822,1.111,1,OOI,L11,0.08
AR34B,10,12,2019-04-18T05:49:51Z,39.774,-70.8833,25.415,method_Sosik,a,>0,3.063,1.224,1,OOI,L11,0.08
AR34B,10,12,2019-04-18T05:49:51Z,39.774,-70.8833,25.415,method_Sosik,b,>0,3.017,1.06,3,OOI,L11,0.08
AR34B,10,14,2019-04-18T05:52:42Z,39.774,-70.8833,5.518,method_Sosik,a,>0,3.467,1.268,1,OOI,L11,0.08
AR34B,10,14,2019-04-18T05:52:42Z,39.774,-70.8833,5.518,method_Sosik,b,>0,3.303,1.48,1,OOI,L11,0.08
AR34B,10,14,2019-04-18T05:52:42Z,39.774,-70.8833,5.518,method_Sosik,a,>0&<10,0.756,0.349,1,OOI,L11,0.08
AR34B,10,14,2019-04-18T05:52:42Z,39.774,-70.8833,5.518,method_Sosik,b,>0&<10,0.761,0.403,1,OOI,L11,0.08
AR34B,18,3,2019-04-22T05:17:38Z,40.0988,-70.884,139.606,method_Sosik,a,>0,0.018,0.077,1,OOI,L9,0.08
AR34B,18,3,2019-04-22T05:17:38Z,40.0988,-70.884,139.606,method_Sosik,b,>0,0.025,0.067,1,OOI,L9,0.08
AR34B,18,4,2019-04-22T05:19:36Z,40.0988,-70.884,130.439,method_Sosik,a,>0,0.026,0.122,1,OOI,L9,0.08
AR34B,18,4,2019-04-22T05:19:36Z,40.0988,-70.884,130.439,method_Sosik,b,>0,0.029,0.101,1,OOI,L9,0.08
AR34B,18,5,2019-04-22T05:21:58Z,40.0988,-70.884,109.335,method_Sosik,a,>0,0.043,0.135,1,OOI,L9,0.08
AR34B,18,5,2019-04-22T05:21:58Z,40.0988,-70.884,109.335,method_Sosik,b,>0,0.051,0.147,1,OOI,L9,0.08
AR34B,18,8,2019-04-22T05:25:16Z,40.0988,-70.884,74.902,method_Sosik,a,>0,0.074,0.225,1,OOI,L9,0.08
AR34B,18,8,2019-04-22T05:25:16Z,40.0988,-70.884,74.902,method_Sosik,b,>0,0.084,0.216,1,OOI,L9,0.08
AR34B,18,12,2019-04-22T05:28:51Z,40.0988,-70.884,45.811,method_Sosik,a,>0,0.103,0.23,1,OOI,L9,0.08
AR34B,18,12,2019-04-22T05:28:51Z,40.0988,-70.884,45.811,method_Sosik,b,>0,0.082,0.211,1,OOI,L9,0.08
AR34B,18,14,2019-04-22T05:31:27Z,40.0988,-70.884,24.149,method_Sosik,a,>0,1.535,0.687,1,OOI,L9,0.08
AR34B,18,14,2019-04-22T05:31:27Z,40.0988,-70.884,24.149,method_Sosik,b,>0,1.85,0.731,1,OOI,L9,0.08
AR34B,18,18,2019-04-22T05:34:10Z,40.0988,-70.884,6.934,method_Sosik,a,>0,3.135,0.857,1,OOI,L9,0.08
AR34B,18,18,2019-04-22T05:34:10Z,40.0988,-70.884,6.934,method_Sosik,b,>0,3.405,1.013,1,OOI,L9,0.08
AR34B,18,18,2019-04-22T05:34:10Z,40.0988,-70.884,6.934,method_Sosik,a,>0&<10,3.154,0.815,3,OOI,L9,0.08
AR34B,18,18,2019-04-22T05:34:10Z,40.0988,-70.884,6.934,method_Sosik,b,>0&<10,2.679,0.757,3,OOI,L9,0.08
AR34B,21,9,2019-04-22T15:09:08Z,39.9393,-70.8845,126.747,method_Sosik,a,>0,0.019,0.084,1,OOI,L10,0.13
AR34B,21,9,2019-04-22T15:09:08Z,39.9393,-70.8845,126.747,method_Sosik,b,>0,0.026,0.075,1,OOI,L10,0.13
AR34B,21,12,2019-04-22T15:13:34Z,39.9393,-70.8845,49.249,method_Sosik,a,>0,0.123,0.173,1,OOI,L10,0.13
AR34B,21,12,2019-04-22T15:13:34Z,39.9393,-70.8845,49.249,method_Sosik,b,>0,0.122,0.178,1,OOI,L10,0.13
AR34B,21,14,2019-04-22T15:15:56Z,39.9393,-70.8845,35.989,method_Sosik,a,>0,0.356,0.306,1,OOI,L10,0.13
AR34B,21,14,2019-04-22T15:15:56Z,39.9393,-70.8845,35.989,method_Sosik,b,>0,0.393,0.325,1,OOI,L10,0.13
AR34B,21,16,2019-04-22T15:18:39Z,39.9393,-70.8845,12.842,method_Sosik,a,>0,2.811,0.952,1,OOI,L10,0.13
AR34B,21,16,2019-04-22T15:18:39Z,39.9393,-70.8845,12.842,method_Sosik,b,>0,2.893,0.898,1,OOI,L10,0.13
AR34B,21,20,2019-04-22T15:21:54Z,39.9393,-70.8845,7.516,method_Sosik,a,>0,3.28,1.207,1,OOI,L10,0.13
AR34B,21,20,2019-04-22T15:21:54Z,39.9393,-70.8845,7.516,method_Sosik,b,>0,3.614,1.338,1,OOI,L10,0.13
AR34B,21,20,2019-04-22T15:21:54Z,39.9393,-70.8845,7.516,method_Sosik,a,>0&<10,2.368,0.834,1,OOI,L10,0.13
AR34B,21,20,2019-04-22T15:21:54Z,39.9393,-70.8845,7.516,method_Sosik,b,>0&<10,1.99,0.945,1,OOI,L10,0.13
AR34B,22,7,2019-04-23T00:24:01Z,39.94,-70.7755,7.806,method_Sosik,a,>0,3.409,1.141,1,OOI,L12,0.04
AR34B,22,8,2019-04-23T00:24:37Z,39.94,-70.7755,7.831,method_Sosik,a,>0,3.74,0.998,1,OOI,L12,0.04
EN644,1,2,2019-08-20T19:10:41Z,41.1968,-70.8793,17.968,method_Sosik,a,>0,1.506,0.476,1,LTER,L1,0.19
EN644,1,2,2019-08-20T19:10:41Z,41.1968,-70.8793,17.968,method_Sosik,b,>0,1.378,0.582,1,LTER,L1,0.19
EN644,1,2,2019-08-20T19:10:41Z,41.1968,-70.8793,17.968,method_Sosik,a,>0&<10,0.735,0.33,1,LTER,L1,0.19
EN644,1,2,2019-08-20T19:10:41Z,41.1968,-70.8793,17.968,method_Sosik,b,>0&<10,0.796,0.23,1,LTER,L1,0.19
EN644,1,3,2019-08-20T19:10:50Z,41.1968,-70.8792,17.911,method_Rynearson,a,>20,0.26,0.061,3,LTER,L1,0.19
EN644,1,3,2019-08-20T19:10:50Z,41.1968,-70.8792,17.911,method_Rynearson,b,>20,0.429,0.093,3,LTER,L1,0.19
EN644,1,3,2019-08-20T19:10:50Z,41.1968,-70.8792,17.911,method_Rynearson,a,>5,0.739,0.333,1,LTER,L1,0.19
EN644,1,3,2019-08-20T19:10:50Z,41.1968,-70.8792,17.911,method_Rynearson,b,>5,0.819,0.246,1,LTER,L1,0.19
EN644,1,7,2019-08-20T19:13:15Z,41.1969,-70.8787,12.713,method_Sosik,a,>0,NaN,NaN,4,LTER,L1,0.19
EN644,1,7,2019-08-20T19:13:15Z,41.1969,-70.8787,12.713,method_Sosik,b,>0,3.057,0.963,1,LTER,L1,0.19
EN644,1,7,2019-08-20T19:13:15Z,41.1969,-70.8787,12.713,method_Sosik,a,>0&<10,0.526,0.137,3,LTER,L1,0.19
EN644,1,7,2019-08-20T19:13:15Z,41.1969,-70.8787,12.713,method_Sosik,b,>0&<10,0.309,0.147,3,LTER,L1,0.19
EN644,1,8,2019-08-20T19:13:23Z,41.1969,-70.8786,12.695,method_Rynearson,a,>20,0.038,0.011,1,LTER,L1,0.19
EN644,1,8,2019-08-20T19:13:23Z,41.1969,-70.8786,12.695,method_Rynearson,b,>20,0.042,0.015,1,LTER,L1,0.19
EN644,1,8,2019-08-20T19:13:23Z,41.1969,-70.8786,12.695,method_Rynearson,a,>5,0.151,0.082,1,LTER,L1,0.19
EN644,1,8,2019-08-20T19:13:23Z,41.1969,-70.8786,12.695,method_Rynearson,b,>5,0.152,0.075,1,LTER,L1,0.19
EN644,1,11,2019-08-20T19:15:37Z,41.1969,-70.8781,6.846,method_Sosik,a,>0,0.57,0.272,1,LTER,L1,0.19
EN644,1,11,2019-08-20T19:15:37Z,41.1969,-70.8781,6.846,method_Sosik,b,>0,0.585,0.278,1,LTER,L1,0.19
EN644,1,17,2019-08-20T19:17:59Z,41.1968,-70.8776,2.188,method_Sosik,a,>0,0.561,0.182,1,LTER,L1,0.19
EN644,1,17,2019-08-20T19:17:59Z,41.1968,-70.8776,2.188,method_Sosik,b,>0,0.544,0.135,1,LTER,L1,0.19
EN644,1,17,2019-08-20T19:17:59Z,41.1968,-70.8776,2.188,method_Sosik,a,>0&<10,NaN,NaN,4,LTER,L1,0.19
EN644,1,17,2019-08-20T19:17:59Z,41.1968,-70.8776,2.188,method_Sosik,b,>0&<10,0.427,0.154,3,LTER,L1,0.19
EN644,1,18,2019-08-20T19:18:11Z,41.1968,-70.8776,2.302,method_Rynearson,a,>20,0.083,0.02,1,LTER,L1,0.19
EN644,1,18,2019-08-20T19:18:11Z,41.1968,-70.8776,2.302,method_Rynearson,b,>20,0.1,0.04,1,LTER,L1,0.19
EN644,1,18,2019-08-20T19:18:11Z,41.1968,-70.8776,2.302,method_Rynearson,a,>5,0.22,0.074,1,LTER,L1,0.19
EN644,1,18,2019-08-20T19:18:11Z,41.1968,-70.8776,2.302,method_Rynearson,b,>5,0.253,0.074,1,LTER,L1,0.19
EN644,1,20-21-22,2019-08-20T19:18:27Z,41.1968,-70.8776,2.43,method_Menden-Deuer,a,>0&<200,0.592,0.395,1,LTER,L1,0.19
EN644,1,20-21-22,2019-08-20T19:18:27Z,41.1968,-70.8776,2.43,method_Menden-Deuer,b,>0&<200,0.586,0.36,1,LTER,L1,0.19
EN644,1,20-21-22,2019-08-20T19:18:27Z,41.1968,-70.8776,2.43,method_Menden-Deuer,c,>0&<200,0.586,0.435,1,LTER,L1,0.19
EN644,1,20-21-22,2019-08-20T19:18:27Z,41.1968,-70.8776,2.43,method_Menden-Deuer,a,>10&<200,0.207,0.04,1,LTER,L1,0.19
EN644,1,20-21-22,2019-08-20T19:18:27Z,41.1968,-70.8776,2.43,method_Menden-Deuer,b,>10&<200,0.158,0.117,3,LTER,L1,0.19
EN644,1,20-21-22,2019-08-20T19:18:27Z,41.1968,-70.8776,2.43,method_Menden-Deuer,c,>10&<200,0.212,0.059,1,LTER,L1,0.19
EN644,2,2,2019-08-21T00:40:04Z,41.0242,-70.8719,42.85,method_Sosik,a,>0,1.074,0.454,1,LTER,L2,1.15
EN644,2,2,2019-08-21T00:40:04Z,41.0242,-70.8719,42.85,method_Sosik,b,>0,1.075,0.545,1,LTER,L2,1.15
EN644,2,4,2019-08-21T00:42:24Z,41.0241,-70.8718,25.281,method_Rynearson,a,>20,2.591,0.558,1,LTER,L2,1.15
EN644,2,4,2019-08-21T00:42:24Z,41.0241,-70.8718,25.281,method_Rynearson,b,>20,2.5,0.388,1,LTER,L2,1.15
